smiles,pxr,null,sp_med
CC1(C)CCCC(CNC(=O)c2ccnn2CC(F)F)O1,,,0.7007944915650649
CC1(C)CCCC(O)(CNC(=O)C2(S(C)(=O)=O)CCCC2)C1,4.73,1.89,0.8145927558599089
CC1(C)CCCC1(O)CNC(=O)CC1CCCS(=O)(=O)C1,,,0.3454302094010341
CC1(C)CCCC1C(=O)NS(=O)(=O)Cc1ccc(Br)c(F)c1,4.63,3.16,1.3292307272399513
CC1(C)CCCC1NC(=O)CN1C(=O)NC2(CCCCC2)C1=O,,,0.7347663833500242
CC1(C)CCCN1C(=O)Cn1cc(-c2ccc(Cl)s2)nn1,5.38,2.21,1.1416874096385285
CC1(C)CCCN1C(=O)Cn1cc(Cn2ccccc2=O)nn1,,,0.20929846511128186
CC1(C)CCN(C(=O)NCc2cc[nH]n2)CC1c1ccccc1,4.84,2.27,0.9003763013937538
CC1(C)CCN(CCNC(=O)Nc2ccn(-c3ncccc3F)n2)C1,,,0.2868204102991867
CC1(C)CCN(c2nccnc2S(N)(=O)=O)CC1c1ccccc1,5.19,,1.1520038795599397
CC1(C)CCOC1CS(=O)(=O)N1CCCC(c2ccn[nH]2)C1,5.22,2.43,1.1511497477567587
CC1(C)CCc2sc(NC(=O)N3CC(C)(C)C3C3CCCO3)nc21,6.56,,1.3288607516469624
CC1(C)CN(C(=O)C2CC2)CCN1C(=O)c1cc(Br)co1,,,0.1390330279682162
CC1(C)CN(C(=O)C2CCN(C(=O)NCc3ccco3)CC2)CC(C)(C)N1,,,-0.007376905721942648
CC1(C)CN(C(=O)C2CCN(c3noc4ccc(Cl)cc34)CC2)CCN1,,,0.27794908943916163
CC1(C)CN(C(=O)CCCCNC(N)=O)c2cccnc21,,,0.3857146937315136
CC1(C)CN(C(=O)CCc2ccc(C#N)cc2)c2ccccc2O1,4.55,1.77,1.0776169045666348
CC1(C)CN(C(=O)CCc2ccc(S(C)(=O)=O)cc2)[C@H]2CCC[C@H]21,5.17,1.89,1.4140795234232242
CC1(C)CN(C(=O)CN2CCC(=O)NC2=O)c2ccccc2O1,,,0.5880494826119304
CC1(C)CN(C(=O)CN2CCCC2=O)c2cnccc2NC1=O,,,0.48647435154088725
CC1(C)CN(C(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)CC1O,,,0.6736565520743688
CC1(C)CN(C(=O)NC2CCCC2CNS(C)(=O)=O)CCc2ccccc21,5.05,,1.92995964377078
CC1(C)CN(C(=O)NC2CCOc3c(Cl)cccc32)C1c1ccncc1,4.8,3.16,0.987264600667887
CC1(C)CN(C(=O)NCCCc2cccc(Cl)c2)CCS1(=O)=O,,,0.3594698177563291
CC1(C)CN(C(=O)OCc2ccccc2)C1C(=O)N1CCC(CO)C(O)C1,,,0.1209764794265601
CC1(C)CN(C(=O)c2cc(-c3ccccc3)ccn2)[C@@H]2COC[C@H]2O1,,,0.27665556748170483
CC1(C)CN(C(=O)c2ccc3ncccc3c2)CC(c2cccc(C(F)(F)F)c2)O1,,,0.8170072729612079
CC1(C)CN(C(=O)c2ccsc2)c2cnccc2NC1=O,,,0.17429590248140495
CC1(C)CN(C(=O)c2cnc3ccccc3n2)CC(C(F)(F)F)O1,,,0.44238778425489234
CC1(C)CN(C(=O)c2nccc3[nH]ccc23)C(C)(C)CO1,,,0.03818481975086055
CC1(C)CN(C(CNC(=O)c2cnn3cccnc23)c2ccc(Cl)cc2)CCO1,5.28,4.71,0.9030365303155938
CC1(C)CN(CCNC(=O)c2cc(O)ccc2C(F)(F)F)CCO1,,,0.1918557917180604
CC1(C)CN(CCNC(=O)c2cccc3nccn23)CCO1,,,0.12746118971821585
CC1(C)CN(S(=O)(=O)CCC2CCCC2)C1c1ccncc1,,,0.7596504044879899
CC1(C)CN(S(=O)(=O)CCn2cnnn2)C1c1ccccc1,4.98,1.82,1.2520318403781157
CC1(C)CN(c2cc(-c3ccccc3)nc3ncnn23)CC2(CCOC2)O1,5.06,2.12,0.9371673924584439
CC1(C)CN(c2nc(-c3ccccn3)nc3sccc23)CCN1,,,-0.06049727337271105
CC1(C)CN(c2ncnc3c(F)cc(Cl)cc23)C1c1cccnc1,,,0.679823128552191
CC1(C)CN(c2ncnc3c2OCCN3)Cc2cccc(F)c21,,,0.41064701201364373
CC1(C)CN(c2ncnc3c2nnn3-c2ccccc2)C1c1ccncc1,,,0.7472921260325107
CC1(C)CN(c2ncnc3cc(Br)sc23)C1c1ccncc1,,,0.349060734460513
CC1(C)CNC(=O)C1NCc1nc(C(F)(F)F)n2c1CCCC2,5.08,2.34,0.8634877786301391
CC1(C)CNC(=O)CN1C(=O)Cc1ccc2cccnc2c1,,,0.28488953375331894
CC1(C)CNCC1NC(=O)c1cc2n(n1)CC1(CCNCC1)OC2,,,-0.10999969665084725
CC1(C)CNCCC(NC(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)C1,,,0.07992860472804644
CC1(C)CNCCC1NC(=O)c1n[nH]c2ccc(Br)cc12,,,0.403950599205928
CC1(C)COC(CCC(=O)N2CCNC(=O)CC23CCC3)C1,,,0.3267861057175431
CC1(C)COCCN1C(=O)CCC(=O)N1CCN(c2ccccn2)CC1,,,0.1174130098139791
CC1(C)COCCN1C(=O)c1ccc(-c2cncnc2)cc1F,,,0.1955270369759483
CC1(C)COCCN1S(=O)(=O)c1ccc(S(C)(=O)=O)nc1,,,0.2671497269189515
CC1(C)COc2c(C(=O)N3CCCC(n4ccnn4)C3)cccc21,5.2,2.04,1.4083281498116156
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,,,-0.07665849436519194
CC1(C)Cc2[nH]ncc2CN(Cc2n[nH]c3c2COCC3)C1,,,-0.2572764129062539
CC1(C)Cc2c(cnn2-c2ccccc2F)CN(C(=O)COCC(=O)O)C1,,,0.006897661997248054
CC1(C)Cc2cc(-c3cccc4c3CC(=O)N4)ccc2O1,,,0.23823814839774954
CC1(C)Cc2cc(C(=O)NC(C)(Cn3cccn3)C(N)=O)ccc2O1,,,0.3857718443364087
CC1(C)Cc2cccc(C(=O)Nc3nnc(C(C)(C)C)s3)c2O1,6.52,,0.9389613703412159
CC1(C)Cc2nnc(-c3ccon3)n2CC1c1ccccc1,,,0.45196923170060205
CC1(C)Cc2nnc(CCn3ccnc3)n2CC1c1ccccc1,,,0.0743112162487285
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,1.81,2.66,-0.26604963686165284
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,,,0.8250738259790675
CC1(C)OCC(CNC(=O)c2ccccc2SCC(=O)Nc2ccc3c(c2)OCO3)O1,4.81,3.8,0.7001728001302739
CC1(C)OCC(COCc2cn(CCC3OCCCO3)nn2)O1,,,-0.08701021993678144
CC1(C)OCC2CC21NC(=O)Nc1ncc(Cc2ccc(F)cc2)s1,,,0.47901611654369286
CC1(C)OCCC1NC1CCN(c2ccc(Cl)cc2Cl)C1=O,,,0.3415150028060824
CC1(C)OCCOC1CN(Cc1cccs1)c1nccc(C#N)n1,,,0.6674714412767694
CC1(C)OC[C@H](O)[C@@H](n2cc(-c3ccc(CO)cn3)nn2)CO1,,,0.2926513007022733
CC1(C)OCc2ccc(-c3ccc4c(c3)CNCC4)cc2O1,,,0.48092546930962654
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,,,-0.0020926480876592
CC1(C)Oc2cc(-c3ccc4c(c3)CCOC4)ccc2NC1=O,3.36,2.6,-0.3838576509267549
CC1(C)SCCC1CNC(=O)N1CCc2[nH]c(=O)c(C#N)cc2C1,,,0.0973574147846286
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,,,0.08674360853212246
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,,,-0.10160253424780435
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,,,-0.02730187807938395
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,,,0.08023597466305794
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1.82,1.98,-0.23069484174217636
CC1(C)[C@H](NC(=O)Nc2ncn(C(C)(C)C)n2)[C@H]1c1ccccc1,5.93,5.9,1.7858868920253959
CC1(C2CC2)CN(C(=O)NCc2ccc(-c3ccncc3)cc2)CCO1,,,0.22213990736987987
CC1(C2CC2)CN(C(=O)c2cnn(-c3ccncc3)c2C(F)F)CCO1,,,0.25763314833534445
CC1(C2CC2)COCCN1C(=O)c1cnc(C2CC2)[nH]c1=O,,,0.5383298089370063
CC1(C2CC2)COCCN1C(=O)c1cnc2n1CCOC2,,,0.3408718495572044
CC1(C2CC2)COCCN1Cc1nnc(-c2cccc(O)c2)o1,4.41,3.05,1.4765571913876772
CC1(C2CCN(C(=O)NCc3ccccc3-n3ccnc3)CC2)NC(=O)NC1=O,,,-0.10723608999655984
CC1(C2CCN(CC(=O)Nc3ccc4c(c3)OCCO4)CC2)NC(=O)NC1=O,,,-0.0369444025344638
CC1(CC(=O)N2CCC(S(C)(=O)=NC(=O)[C@@H]3C[C@H]3C3CCOCC3)CC2)CCCC1,,,0.3552067988581823
CC1(CC(=O)N2CCOc3cc(F)ccc3C2)CCS(=O)(=O)N1,,,0.6419595070475586
CC1(CCCO)CCCN1Cc1coc(-c2ccc(F)c(F)c2)n1,,,0.2688496626420114
CC1(CCc2ccccc2)CCN(C(=O)CCN2C(=O)CCC2=O)C1,,,0.3671262557114995
CC1(CN(Cc2cnn(C(C)(C)C)c2)c2ncccn2)CCC2(CC1)OCCO2,4.86,4.23,1.3352552132640119
CC1(CNC(=O)N2CCCC2c2cccs2)CCC(=O)N1,,,0.40310692146396787
CC1(CNC(=O)c2ccon2)CCCN1C(=O)c1nnn2ccccc12,,,0.192401296283713
CC1(CNC(=O)c2cnc3c(c2)c(C2CC2)nn3-c2ccccc2)CCNCC1,,,0.283323235311175
CC1(CNc2ccc(Cc3nnc4n3CCC4)cc2)COC1,,,0.09364219594232889
CC1(CO)CCCN1C(=O)c1cccc(COc2cccc(F)c2)c1,5.32,,1.2618420830879984
CC1(CO)CCN(C(=O)NCCCn2ccc3ccccc32)CC1,,,0.36946842021593385
CC1(CO)CCN(C(=O)NCc2ccc(C(F)F)cc2)CC1,,,0.1021295400536999
CC1(Cc2ccc(C(F)F)cc2)CCCN1Cc1nnc2cccnn12,,,0.617751219702289
CC1(Cc2ccc(Cl)s2)CCCN1C(=O)c1cncc(C=O)c1,5.51,,
CC1(Cc2ccc(F)cc2)CCCN1C(=O)COc1cccnc1,5.53,,1.4915519387467306
CC1(Cc2cccc(Br)c2)CCCN1c1ccnc(C#N)n1,6.125,2.73,0.7374908272846141
CC1(Cc2ccccc2)CCCN1C(=O)[C@@H]1CC[C@H](C(=O)N2CCOCC2)O1,,,0.6722877680772898
CC1(Cc2ccccc2)CCCN1c1ncc(C=O)cn1,5.09,2.03,
CC1(Cc2ccccc2)CN(C(=O)Nc2ccc3c(c2)CNCCO3)C1,,,0.2707724952905148
CC1(Cc2cccs2)CCCN1C(=O)Cn1nnc2c1CCCC2,5.44,4.95,1.567108446726159
CC1(Cn2cc(-c3cncc(C=O)c3)nn2)COC1,1.82,,
CC1(Cn2cc(C(=O)N3CC(=O)N(CC(F)(F)F)C3)nn2)COC1,,,-0.0520377377111164
CC1(Cn2cc(C(=O)N3CCC(n4c(=O)[nH]c5ccccc54)CC3)nn2)COC1,,,0.2521420739284069
CC1(Cn2cc(C(=O)N3CCC[C@H]3Cn3cc(C4CC4)nn3)nn2)COC1,,,-0.042324257192609495
CC1(Cn2cnc3c(nnn3-c3ccccc3)c2=O)COC1,,,0.0262108275436382
CC1(F)CCCN(C(=O)C2CC(n3cc(-c4cncnc4)nn3)C2)C1,,,0.2185917150489053
CC1(F)CCN(C(=O)c2cccc(S(=O)(=O)NCC3CCCO3)c2)C1,,,0.5320971215060206
CC1(N2CCOCC2)CCC(NCC2OCCc3ccccc32)CC1,,,0.5913301539429995
CC1(NC(=O)COc2ccccc2-c2ccccc2)CCC(=O)NC1=O,,,0.5585660683923876
CC1(NC(=O)Cc2c[nH]c3ncccc23)CCCc2ccccc21,5.22,4.12,1.432296892852233
CC1(NC(=O)Nc2ccc3ccccc3n2)CCCOC1,4.93,3.08,0.9311337011546064
CC1(NC(=O)Nc2cccnc2OCc2ccccc2)CCNC1=O,,,0.6319572793594641
CC1(NC(=O)[C@@H]2CCCO2)CCN(C(=O)c2cc(F)cc3cc[nH]c23)C1,4.99,3.09,0.8220643998243082
CC1(NC(=O)c2cc[nH]n2)CCN(C(=O)C2CCC3(C2)CC3(F)F)C1,,,0.3361439712387449
CC1(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)CCCCC1,4.93,1.82,1.0848464827639757
CC1(NC(=O)c2ccc(C(=O)O)cc2)CCOC1C1CC1,,,0.0025831510379533996
CC1(NC(=O)c2ccc(Cn3ccc(C(F)(F)F)n3)cc2)COC1,,,0.0597360757444523
CC1(NC(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CC=CCC1,6.6850000000000005,1.92,1.4520029772607748
CC1(NC(=O)c2cccc(C3(C)NC(=O)NC3=O)c2)CC=CCC1,5.09,2.92,1.048266884946986
CC1(NC(=O)c2cccc(Nc3nccs3)c2)CC(F)(F)C1,,,0.0735216342645248
CC1(NS(=O)(=O)Cc2cc(C#N)ccc2F)CCOC1C1CC1,,,0.540184329765448
CC1(NS(=O)(=O)c2cccc3cnccc23)CCOC1C1CC1,,,0.3728382459524411
CC1(O)CC(C(=O)N2CCN(c3ccccc3Cl)CC2)C1,,,0.2456274069841431
CC1(O)CCCN(C(=O)NCc2cccnc2Oc2cccc(S(C)(=O)=O)c2)C1,,,0.13858258792171854
CC1(O)CCCN(C(=O)Nc2ccn(-c3cccc(C(F)(F)F)c3)n2)C1,,,0.4304238456850883
CC1(O)CCCN(C(=O)c2ccc3c(c2)C(C)(C)CO3)C1,4.24,2.1,1.1383790996610226
CC1(O)CCCN(CCCOc2ccc3ccccc3c2)C1,,,0.33918681036392684
CC1(O)CCN(c2nccc3c(S(N)(=O)=O)cccc23)CC1,,,-0.11820119383924005
CC1(c2cc(NS(=O)(=O)c3ccc(F)cc3F)on2)CC1,4.39,3.1,0.8924387000027129
CC1(c2ccc(C(=O)N3CCN(C4CC4)c4ccccc43)cc2)NC(=O)NC1=O,5.66,3.93,1.10364449175387
CC1(c2ccc(C(=O)NCc3ccc(CN4CCNC4=O)cc3)cc2)NC(=O)NC1=O,,,0.035914083618739
CC1(c2ccc(C(=O)N[C@@H]3C[C@H]3c3cccc(Cl)c3)cc2)NC(=O)NC1=O,,,0.1889196263384029
CC1(c2ccc(F)c(Cl)c2)NC(=O)N(CC(=O)N2CCCC3(C2)NC(=O)NC3=O)C1=O,,,0.21679704326490795
CC1(c2ccc(F)cc2)NC(=O)N(CC(=O)NCc2nc3ccccc3s2)C1=O,,,0.4320264603477753
CC1(c2ccc(NC(=O)N3CCc4c([nH]c(=O)[nH]c4=O)C3)cc2)CC1(F)F,,,0.05053398755341999
CC1(c2cccc(-c3noc(-c4cccc5c6c([nH]c45)CCCC6)n3)c2)NC(=O)NC1=O,,,0.745773597328353
CC1(c2cccc(-c3noc(-c4nn[nH]c4-c4ccccc4)n3)c2)NC(=O)NC1=O,,,-0.1827346315716252
CC1(c2cccc(-c3noc(C4CCCN(C(=O)N5CCCC5)C4)n3)c2)NC(=O)NC1=O,,,0.7173834344480665
CC1(c2cccc(CNC(=O)NCC(=O)N3CCc4ccccc43)c2)NC(=O)NC1=O,,,0.21297749745809355
CC1(c2ccccc2)CCCN(C(=O)CCn2ccc(=O)[nH]c2=O)C1,4.55,,
CC1(c2ccccc2)CCCN(C(=O)c2ccc(-c3nnn[nH]3)cn2)CC1,,,0.3070282748917877
CC1(c2ccccc2)CCN(C(=O)C(Cc2ccccc2)NC(N)=O)C1,,,0.5907540980262838
CC1(c2ccccc2)CN(C(=O)C(=O)N2CCC(N3CCCC3=O)C2)C1,,,0.6055134431678862
CC1(c2ccccc2)CN(C(=O)C(=O)Nc2ccc(S(C)(=O)=O)nc2)C1,,,0.15736062177411886
CC1(c2ccccc2)NC(=O)N(c2nc(C3CC3)cs2)C1=O,,,0.6902660326607106
CC1(c2ccccc2C(=O)N2CCOC3(CCS(=O)(=O)C3)C2)CC1,5.15,,1.3695042988482382
CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1,4.89,1.94,0.897963656731773
CC1(c2ccccc2C(=O)Nc2ncn(Cc3cccnc3)n2)CC1,,,0.18468650537521458
CC1(c2cn(C(C(=O)NC(C(N)=O)c3ccc(Cl)cc3)C(C)(C)C)nn2)CCCO1,5.27,3.14,1.0966794425598843
CC1(c2nc(-c3cccc4ncc(O)cc34)no2)COC1,,,0.0830042833142719
CC1(c2nc(-c3ccnc4[nH]ccc34)no2)CCNC(=O)C1,,,-0.277649086300442
CC1(c2nc(-c3csc(C(F)(F)F)c3)no2)CCNC(=O)C1,5.07,1.8,0.9509388347528995
CC1(c2nc(-c3nccc4c3CCCC4)no2)CCNC(=O)C1,,,0.4230452196863814
CC1(c2noc(C3=NN(Cc4ccc(F)cc4)C(=O)CC3)n2)CCC1,5.28,1.85,1.1198506153914396
CC1(c2noc(Cc3csc(-c4cccnc4)n3)n2)CCC1,,,0.6641484623730612
CC12CC(CN1C(=O)NCc1ccccc1-c1ccc(Cn3cccn3)cc1)C2,5.42,3.12,1.5545532736661976
CC12CC(CNC(=O)Cc3cnn(-c4ccccc4)c3)(CO1)C2,,,0.1316837009110799
CC12CC(NC(=O)N1Cc1cccc(F)c1)c1ccccc1O2,6.14,,1.6905203909950537
CC12CC3CC(C)(C1)CC(N)(C3)C2,,,0.3387695854211714
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,4.86,2.58,1.4534646263860411
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,5.46,2.62,1.977468018131487
CC1=C(C(=O)N(C)C)C(c2ccc(C(C)(C)C#N)cc2)N(C)C(=O)N1C,,,0.36753773500908327
CC1=C(C(=O)N(C)CCc2ccc(Br)cc2)S(=O)(=O)CCO1,,,0.8218394332487688
CC1=C(C(=O)N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)CCC1,,,-0.16163002189059594
CC1=C(C(=O)NCc2ccc(Cl)c(Cl)c2)C(C)n2ncnc2N1C,,,0.5078669775217348
CC1=C(C(=O)Nc2ccccc2)SCCO1,,,0.2449509612938911
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,,,-0.0276654454345508
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,,,-0.06986724490634211
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,2.74,1.88,-0.1567116170585609
CC1=C(C)CC(C(=O)NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,,,0.21994557286042862
CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1,5.1,5.3,1.0465934867002458
CC1=C(C)CN(C(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)CC1,5.13,1.92,0.9474759535821409
CC1=C(C)CN(C(=O)NCC(=O)N2CCc3ccccc32)CC1,4.69,4.07,1.10555499666944
CC1=C(C)CN(C(=O)c2nn(-c3ccccc3)c(C)cc2=O)CC1,,,0.5431967913984401
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,,,0.451026376351901
CC1=CC(=O)c2ccccc2C1=O,,,0.3127487636617137
CC1=CCN(C(=O)NC(c2ccc(F)cc2F)c2nccn2C)CC1,5.03,2.93,0.7238981684054306
CC1=CC[C@@H](C(C)(C)O)C[C@@H]1O,,,0.2112872459674942
CC1=NN(c2ccc(C(=O)N[C@@H]3CC(Cn4cccn4)C[C@H]3O)cc2)CC1,,,0.09087077886019626
CC1=NN(c2ccccc2)C(=O)C1,,,0.5890227522303542
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,,,0.0663217940202615
CC1=Nc2ccccc2C12CCN(C(=O)NCc1cccc(O)c1)CC2,,,0.29785544796597874
CC1C(=O)N(CCc2cccc(C(F)(F)F)n2)C(=O)N1C1CCC1,4.79,2.64,0.9116647644987178
CC1C(=O)N(Cc2ccc(OC(F)(F)F)cc2)C(=O)N1C1CCC1,4.7,1.87,1.3408063459927924
CC1C(=O)N(Cc2noc(C(C)(C)C)n2)C(=O)c2ccccc21,5.79,,1.875931954376096
CC1C(=O)NCCCN1C(=O)CCc1ccccc1C(F)(F)F,,,0.4271870660877152
CC1C(=O)NCCCN1C(=O)c1ccc(C2(C#N)CC2)cc1,,,0.2489789564785213
CC1C(=O)NCCN1C(=O)NCCc1cccc2ccccc12,,,0.5126434938388187
CC1C(=O)NCCN1C(=O)c1cn(C)nc1-c1c(F)cccc1F,,,0.11601780975978235
CC1C(=O)NCCN1C(=O)c1csc(-c2ccc(F)c(F)c2)n1,,,0.2223942333500275
CC1C(=O)Nc2cc(-c3nc(-c4ccc(N5CCCC5)nc4)no3)ccc2N1C,2.62,2.98,
CC1C(=O)Nc2ccc(S(=O)(=O)NCCSCC(=O)O)cc21,,,0.1025971055051509
CC1C(=O)Nc2ccccc2CN1C(=O)Nc1cn(C)nn1,,,-0.17793741631200743
CC1C(O)CCCN1C(=O)NC1CCN(c2ccc(Cl)c(F)c2)C1,,,0.3038237506343378
CC1C(c2ccccc2)CCN1C(=O)Nc1cn(C)nc1C1CCCCC1,5.04,3.08,1.0394198396802476
CC1C(c2ccccc2)CCN1C(=O)c1ccc(NS(C)(=O)=O)cc1,5.26,1.92,1.1153961497282174
CC1C2CCCCC2CN1C(=O)c1cc(F)cc2c1CNCC2,5.27,2.26,0.8513969151555739
CC1CC(C#N)(C(=O)Nc2ccc3cc[nH]c(=O)c3c2)C1,,,0.3393494615917128
CC1CC(C(=O)N(CCC(=O)O)Cc2ccccc2)C(C)O1,,,0.0772313024280483
CC1CC(C(=O)NCC2(c3ccc(F)cc3)CCC2)(c2nn[nH]n2)C1,,,0.6443523921084457
CC1CC(C(=O)NCc2noc(-c3ccccc3F)n2)CO1,,,0.29990969480575635
CC1CC(C(=O)Nc2ccc(F)c(C(N)=O)c2)(c2cccc(Cl)c2)C1,5.13,3.98,1.169892002647152
CC1CC(C)CN(CC(C)NC(=O)c2cc(Br)c(C=O)n2C)C1,4.55,,
CC1CC(C2CN(C(=O)NCc3nn(C)c(=O)c4ccccc34)C2)=NO1,,,0.13115259390460915
CC1CC(CNC(=O)N2CCN(CC(=O)N3CCCCC3)CC2)C(C)O1,,,-0.0561309089187627
CC1CC(CNCc2nn(C)c(=O)c3ccccc23)=NO1,,,0.0867099928048717
CC1CC(Cc2nc(-c3ccc(=O)n(C)c3)no2)CC(C)(C)C1,,,-0.3263189213597837
CC1CC(N2C(=O)CN(CCc3ccccc3)C2=O)c2ncnn21,,,0.38057516570705574
CC1CC(O)CN1C(=O)Nc1ccc2ccn(C)c(=O)c2c1,,,-0.0480453661162
CC1CC(c2ccc(Br)cc2)CN1C(=O)NCc1cccnc1,,,0.0980672530006399
CC1CC(c2cccc(F)c2)N(C(=O)Nc2cnns2)C1,,,0.5265553299236378
CC1CC(c2cccnc2)N(c2nc(-c3ccncc3)nc3ccccc23)C1,,,-0.0149275685268021
CC1CC(c2nc(-c3ccnc(N4CCCC(O)C4)c3)no2)CCO1,,,0.4274351814129886
CC1CC(n2nnc3c2CN(c2ncnc4c2CCCCC4)CC3)C1,,,0.2955978773014726
CC1CC1C(=O)Nc1ccc(C(=O)NC2CCN(C(=O)c3ccco3)CC2)cc1,,,0.33518410889931893
CC1CC1C(=O)Nc1nc2ccccc2n1-c1ccn(C)n1,,,0.4839280732826153
CC1CC1C(NC(=O)c1ccc(C(F)(F)F)c(=O)[nH]1)c1ccccc1,,,0.7431905184839891
CC1CC1CNC(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)c1ccccc1,5.57,3.21,1.209458011022666
CC1CC1N1CC(NC(=O)N2CCC(Cc3cccnc3)CC2)CC1=O,,,0.2413094984604681
CC1CC2(CO1)CN(c1ncnn3cc(-c4ccccc4C(F)F)cc13)C2,,,0.5877949497670911
CC1CC2CCC(C(=O)NCc3nc(C(C)C)cs3)CN2C1,4.82,3.09,1.0243252364076072
CC1CCC(=O)N1c1ccc(NC(=O)c2cccc(OCC(N)=O)c2)cc1,3.62,,
CC1CCC(C(=O)O)C(C)N1Cc1nc(C2CCC2)no1,,,0.20101387320381606
CC1CCC(C(=O)O)CN1C(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1,,,-0.17380141913355668
CC1CCC(C)N(CC(=O)NCc2ccc(C#N)cc2)C1,,,0.3591076656270479
CC1CCC(C)N1C1CCCN(S(=O)(=O)c2cnn(C)c2)C1,,,0.5018426162836133
CC1CCC(CCC(=O)N(C)C(C)c2ccc(S(C)(=O)=O)cc2)O1,,,0.08334542567381534
CC1CCC(N(C)C(=O)CN2CCN(c3ccc(F)cn3)CC2)CC1,,,0.7077640674342263
CC1CCC(Oc2nccc(N3CCNC(C)(C)C3)n2)CC1,,,0.25306718216751506
CC1CCCC(C(=O)N2CCCC(N(C)CC(=O)O)CC2)C1,3.25,,-0.0373146517408365
CC1CCCC(c2cn(CCNC(=O)Cc3cscn3)nn2)C1,,,0.3570379708740491
CC1CCCC(c2nc(-c3cccc(Cn4ccnc4)c3)no2)C1,,,0.3228996214340857
CC1CCCC1CC(=O)NCCC(O)(c1ncco1)C(F)(F)F,5.12,2.01,0.8972359161835579
CC1CCCCC1CC(=O)NCc1nc2cnccc2s1,,,0.27101833393270564
CC1CCCCC1N(C)C(=O)Cn1nc(-c2cccnc2)oc1=O,,,0.6516520611864435
CC1CCCCC1NC(=O)Cn1ccn2nc(C(C)(C)C)cc2c1=O,,,0.6658696821709893
CC1CCCCC1NC(=O)NC(=O)Cn1nnn(-c2ccccc2)c1=O,,,0.34144228305470625
CC1CCCCC1Nc1nnc(COCc2ccccc2)o1,4.92,2.71,0.8892112818607272
CC1CCCCC1OCC(=O)N1CCCc2c(C(N)=O)cccc21,,,0.6667426480245372
CC1CCCCC1OCC(=O)NCc1ccnc(N2CCCCCC2)c1,,,0.6787964127424975
CC1CCCCC1c1nc(-c2nnc[nH]2)nn1Cc1cc(F)cc(F)c1,5.23,3.77,1.1299549601446268
CC1CCCCN1C(=O)CN1CCN(c2ccc(C(N)=O)nn2)CC1,,,0.3022692589480103
CC1CCCCN1C(=O)NCc1nnc2ccc(N(C)C)nn12,,,0.22457097507477675
CC1CCCCN1C(=O)c1ccc(NC(=O)c2cccc3nc[nH]c(=O)c23)cc1,,,-0.0089894406723838
CC1CCCCN1C(=O)c1ccc(NCc2cc(=O)n(C)c(=O)n2C)cc1Cl,5.04,1.82,0.8986058157987229
CC1CCCCN1CCCCNc1ncnc2cccnc12,,,0.046528878510656256
CC1CCCCN1CCNC(=O)C1CCCN(C(=O)Nc2ccccc2)C1,,,0.19285788317830288
CC1CCCCN1S(=O)(=O)c1ccc(CCNC(=O)c2ccc3nccnc3c2)cc1,,,0.864080645633177
CC1CCCN(C(C)CNC(=O)C(=O)Nc2ccn(CCC#N)n2)C1,,,-0.12644687438758884
