name,is_unblind,truth_if_unblind,group_label,scaf_train_freq,nn_sim_train,best_pred_nb390,logp,fsp3,mw,tpsa,formal_charge,num_aromatic_rings,sa_score,qed,chemprop_disagreement_std,nn_sim_train,classifier_score,predicted_class,used_in_training
OADMET-0006413,True,5.995,F2_gate_active,0,0.546875,5.360603537522987,1.551,0.42105263157894735,341.4110000000001,64.31,0,2,3.0559255445541957,0.8508031125846144,0.2477446882287343,0.546875,0.7898451232673263,F2_gate_active,True
OADMET-0006412,True,5.735,F2_gate_active,0,0.5535714,5.804420719742775,4.753520000000003,0.3333333333333333,361.41,46.17,0,2,2.5853693015098145,0.8538573217664723,0.2475020757535472,0.5535714,0.9794401124630195,F2_gate_active,True
OADMET-0006411,False,,,0,0.4923077,5.323118354364791,3.8023000000000025,0.3125,348.3780000000002,77.81,0,2,3.0141999368571524,0.8854430611252836,0.330102629347939,0.4923077,0.5422626827043328,uncertain,False
OADMET-0006410,True,2.535,,0,0.5873016,4.100536470397098,2.3925,0.5294117647058824,318.3730000000001,67.87,0,1,1.9762166960507574,0.9253947802755315,0.193515883544615,0.5873016,0.03726253049978334,F2_dead,True
OADMET-0006409,True,6.005,F2_gate_active,0,0.56666666,5.536062443576256,4.077500000000003,0.47619047619047616,367.4970000000001,61.36000000000001,0,2,2.2745773788420696,0.8845099611974905,0.1092079305450364,0.56666666,0.9611639989764845,F2_gate_active,True
OADMET-0006407,False,,,0,0.5714286,4.460920669564892,1.9901200000000001,0.7142857142857143,320.4220000000001,71.18,0,2,3.216063790743478,0.8527784375356986,0.1860036872120934,0.5714286,0.4935412902396094,uncertain,False
OADMET-0006406,False,,,0,0.5416667,4.336150107772588,2.505000000000001,0.5555555555555556,387.8750000000002,79.17999999999999,0,2,2.485582305494365,0.8714796154512359,0.4618238432705824,0.5416667,0.9613969517222193,F2_gate_active,False
OADMET-0006405,False,,,0,0.5538462,4.849649661369622,1.5034999999999998,0.5,325.41600000000005,63.050000000000004,0,2,3.088434871564896,0.9048810315547914,0.3451887592976081,0.5538462,0.06876327051430167,F2_dead,False
OADMET-0006404,True,5.465,F2_gate_active,0,0.5,5.504392409288884,4.644300000000003,0.2222222222222222,361.417,46.92,0,3,2.737452768634462,0.6733713478739551,0.0507563002826859,0.5,0.966086772105151,F2_gate_active,True
OADMET-0006401,True,4.74,mid,0,0.55737704,4.9588711563524654,2.3198999999999996,0.4117647058823529,324.38800000000003,70.65,0,3,2.4516185027982527,0.7363781586377176,0.1234841005661295,0.55737704,0.24004718262923316,F2_dead,False
OADMET-0006400,True,4.835,mid,0,0.50877196,5.202095858341597,4.321100000000003,0.2631578947368421,359.37600000000003,56.15,0,3,2.5429483664947146,0.7130200806300789,0.1788895128846153,0.50877196,0.9737841002849058,F2_gate_active,False
OADMET-0006399,True,5.17,F2_gate_active,0,0.5,5.145557879489732,2.997700000000001,0.7727272727272727,403.52300000000037,82.45,0,1,2.8817477760161285,0.7079209484129839,0.1290897300761445,0.5,0.8784364238867786,F2_gate_active,True
OADMET-0006398,False,,,0,0.41428572,5.297917279818884,2.9238000000000017,0.4444444444444444,363.41200000000015,62.19,0,2,2.756954489463661,0.8295561762752444,0.0562895132034506,0.41428572,0.9898086065153625,F2_gate_active,False
OADMET-0006397,False,,,0,0.50769234,5.091384001852323,3.860300000000003,0.25,385.46700000000004,45.550000000000004,0,3,2.6975580376894523,0.6872698544462744,0.3139059363780179,0.50769234,0.9732216869531461,F2_gate_active,False
OADMET-0006394,False,,,0,0.5882353,5.155699034848575,3.523100000000002,0.3684210526315789,322.412,42.540000000000006,0,3,3.163400929854431,0.74021174152498,0.2109523473302274,0.5882353,0.7737903150269025,F2_gate_active,False
OADMET-0006393,True,5.3100000000000005,F2_gate_active,0,0.42424244,5.477374521987088,3.229800000000002,0.3157894736842105,359.4470000000002,72.47,0,2,2.32724266474807,0.9095960267880412,0.1891246959478835,0.42424244,0.9817177107761603,F2_gate_active,True
OADMET-0006392,False,,,0,0.59016395,5.275809139147401,3.2620200000000015,0.42105263157894735,326.46500000000015,32.34,0,2,2.7600113753617244,0.9351638050100392,0.4087005529544498,0.59016395,0.987575879378057,F2_gate_active,False
OADMET-0006390,False,,,0,0.5,5.331198731684218,4.222840000000004,0.2222222222222222,324.40500000000003,46.34,0,3,2.303103409337469,0.7087262953759883,0.2428175228585058,0.5,0.94591088204544,F2_gate_active,False
OADMET-0006389,False,,,0,0.43333334,4.67861715829816,3.2650200000000025,0.46153846153846156,344.27100000000013,45.150000000000006,0,2,2.5170413127398614,0.8367507810056196,0.4890219304369626,0.43333334,0.989558798053457,F2_gate_active,False
OADMET-0006388,False,,,0,0.5555556,4.763175569693416,2.8907000000000007,0.3333333333333333,332.79500000000013,84.73,0,2,2.568990013358448,0.8243905180268735,0.5518939490458302,0.5555556,0.9592988239789415,F2_gate_active,False
OADMET-0006386,True,6.26,F2_gate_active,0,0.53968257,5.587388456068609,3.5543000000000022,0.5,394.52300000000025,64.60000000000001,0,2,2.296473712730016,0.8590803001684052,0.377622434292255,0.53968257,0.9932946698482519,F2_gate_active,True
OADMET-0006385,True,4.125,,0,0.50877196,4.142172212439778,1.9298999999999995,0.26666666666666666,283.335,57.760000000000005,0,3,2.4550332799529766,0.7176683411086427,0.2635290570699781,0.50877196,0.7639615789703983,F2_gate_active,False
OADMET-0006383,False,,,0,0.4262295,5.104710549903304,3.0671000000000017,0.47058823529411764,335.4250000000001,69.4,0,2,2.4892166960507556,0.7855143011897977,0.1160544869799631,0.4262295,0.8407478819009302,F2_gate_active,False
OADMET-0006380,False,,,0,0.53333336,4.823572375508791,2.3643,0.5625,317.3680000000001,58.290000000000006,0,2,2.940819067669416,0.8626671647380264,0.244243281456865,0.53333336,0.7739013112812997,F2_gate_active,False
OADMET-0006379,True,2.97,,0,0.5283019,4.62784951700469,1.8255,0.3125,297.362,68.76,0,3,2.513242038505437,0.7797812527501,0.2036118430441858,0.5283019,0.033027303661762285,F2_dead,True
OADMET-0006378,True,4.859999999999999,mid,0,0.43396226,5.016527481930698,1.69644,0.5714285714285714,283.393,57.61,0,1,2.4036000204475947,0.8944965578621695,0.513286683740961,0.43396226,0.8543199866409394,F2_gate_active,False
OADMET-0006371,True,4.895,mid,0,0.48333332,5.34598608569457,3.9649000000000028,0.4117647058823529,319.35499999999996,46.92,0,2,3.3052638771418863,0.8478702844709025,0.1507853421747745,0.48333332,0.9264183477901516,F2_gate_active,False
OADMET-0006370,False,,,0,0.527027,4.225180417536333,2.1311999999999998,0.5,346.8220000000001,84.73,0,2,2.943413466882621,0.885504553030171,0.4876073428819741,0.527027,0.7627960133462903,F2_gate_active,False
OADMET-0006367,False,,,0,0.4642857,4.06591140239814,1.95342,0.625,345.4760000000001,61.28000000000001,0,2,2.565268123599985,0.8424117786285076,0.9372939830912408,0.4642857,0.9957358152142075,F2_gate_active,False
OADMET-0006365,False,,,0,0.47619048,4.603429313023408,1.232999999999999,0.6,340.4490000000002,114.18,0,1,3.016582648131463,0.7205134986508857,0.4402298716339745,0.47619048,0.37729369658760714,uncertain,False
OADMET-0006364,False,,,0,0.5689655,5.139456101533222,2.8490800000000007,0.23529411764705882,377.85300000000024,82.42999999999999,0,2,2.233823500532006,0.885383376265583,0.2756195840145836,0.5689655,0.9651302352542444,F2_gate_active,False
OADMET-0006362,False,,,0,0.5441176,5.06951900306661,2.9517000000000007,0.4444444444444444,391.4970000000003,105.12,0,2,2.3973632399445304,0.674647729035774,0.2383377129287076,0.5441176,0.9393801930516372,F2_gate_active,False
OADMET-0006360,True,5.475,F2_gate_active,0,0.47826087,5.352062908768444,3.8347400000000027,0.3333333333333333,309.36899999999997,60.06,0,3,2.6158796331136944,0.782232791019015,0.4152337983110828,0.47826087,0.9187684971533692,F2_gate_active,True
OADMET-0006358,False,,,0,0.5833333,5.499590002209942,3.9288000000000034,0.2222222222222222,370.25000000000017,38.13,0,3,2.403743968778029,0.6511530801181564,0.3626467148384996,0.5833333,0.9790715599307181,F2_gate_active,False
OADMET-0006357,False,,,0,0.51428574,5.589031850174069,4.347120000000004,0.3181818181818182,361.4450000000001,59.230000000000004,0,3,2.2943906161710306,0.6778935070626261,0.1910773302100938,0.51428574,0.9728748714629752,F2_gate_active,False
OADMET-0006355,False,,,0,0.42647058,5.3871502582351365,3.262500000000002,0.3157894736842105,374.39100000000013,74.33,0,2,2.628052157264218,0.8626659145096731,0.220580231300495,0.42647058,0.9920950306770248,F2_gate_active,False
OADMET-0006353,False,,,0,0.4057971,4.213091427408204,1.01732,0.3333333333333333,336.369,96.8,0,2,2.840342603508576,0.8986298739781681,0.3895247968602652,0.4057971,0.36032660508509257,uncertain,False
OADMET-0006352,False,,,0,0.4857143,5.043372551057372,3.7703400000000027,0.4117647058823529,358.423,85.26,0,3,3.302483153249848,0.7083305782126974,0.3235436955828222,0.4857143,0.7605302028194799,F2_gate_active,False
OADMET-0006351,True,5.58,F2_gate_active,0,0.4918033,5.366873200888818,2.1741,0.47058823529411764,352.4560000000001,75.71,0,1,3.1210797802348207,0.8242746916778164,0.228726390234726,0.4918033,0.9417644257977507,F2_gate_active,True
OADMET-0006350,True,4.87,mid,0,0.47368422,5.500225315422252,3.309840000000002,0.21052631578947367,355.4630000000001,55.2,0,3,2.08134288452829,0.705464811133905,0.2268320860410079,0.47368422,0.9804926731429324,F2_gate_active,False
OADMET-0006349,False,,,0,0.5409836,5.270564859285952,2.5764400000000007,0.4,337.47,55.2,0,2,3.0805674933784353,0.8648566689987656,0.3330345499703184,0.5409836,0.9567983739407503,F2_gate_active,False
OADMET-0006347,True,5.58,F2_gate_active,0,0.46969697,5.12697401070548,2.7696000000000014,0.4444444444444444,311.38500000000005,58.36,0,2,3.7495809443983497,0.9275480758638137,0.1784095273641034,0.46969697,0.9349727742825353,F2_gate_active,True
OADMET-0006346,False,,,0,0.3846154,5.577034468401834,3.709900000000003,0.4,343.807,60.17,0,2,2.7365116946557393,0.796979426829335,0.1160414079698063,0.3846154,0.979133350392109,F2_gate_active,False
OADMET-0006345,False,,,0,0.53061223,4.966100782641284,1.8607,0.2857142857142857,277.345,46.61,0,2,1.7915222302378027,0.8414946135535898,0.5493866010891433,0.53061223,0.8131145942933269,F2_gate_active,False
OADMET-0006344,True,4.195,,0,0.5084746,4.171279526869997,3.591400000000002,0.2,294.27599999999995,41.99,0,2,2.271017513632694,0.9395940657150604,0.1775341112048332,0.5084746,0.9575395841814496,F2_gate_active,False
OADMET-0006343,False,,,0,0.55737704,5.176510301955482,2.9536000000000007,0.3888888888888889,312.438,32.34,0,2,2.674850466567655,0.9412093722673203,0.3974590360436104,0.55737704,0.9773228738582245,F2_gate_active,False
OADMET-0006341,True,4.65,mid,0,0.55932206,5.095614861221436,2.675300000000001,0.631578947368421,367.5110000000002,83.47,0,1,2.7196149664366605,0.7398451266518761,0.2068371378032291,0.55932206,0.9366716301953681,F2_gate_active,False
OADMET-0006339,False,,,0,0.5652174,5.154216291703182,3.993300000000003,0.3333333333333333,346.8140000000001,62.66,0,2,3.065803613141295,0.9122004793122056,0.2162780690865988,0.5652174,0.9712777937531245,F2_gate_active,False
OADMET-0006337,False,,,0,0.41935483,5.504823752035135,3.0565000000000015,0.4,309.36199999999997,60.17,0,2,2.535627466586016,0.8176221893949618,0.1805022339034694,0.41935483,0.9256810971352882,F2_gate_active,False
OADMET-0006336,True,1.805,,0,0.5,4.623048347014205,1.5604999999999998,0.5333333333333333,380.3880000000002,95.5,0,1,2.2275758968101265,0.7224791557915136,0.1666753658717618,0.5,0.034669144539821006,F2_dead,True
OADMET-0006334,True,4.91,mid,0,0.44444445,4.854450607636164,2.1505,0.4,330.4170000000001,76.28,0,3,3.3011703018199885,0.7352810457520801,0.4329838017366711,0.44444445,0.9356668214889141,F2_gate_active,False
OADMET-0006333,False,,,0,0.50793654,4.67850793996152,3.195700000000002,0.4117647058823529,350.34400000000016,56.300000000000004,0,2,2.4956474999129057,0.8508781991080756,0.5045150311962158,0.50793654,0.9960160808537598,F2_gate_active,False
OADMET-0006332,False,,,0,0.55172414,4.978254147228197,2.535800000000001,0.5294117647058824,314.3890000000001,65.63000000000001,0,2,2.797775711026059,0.935317295149632,0.2790852155855495,0.55172414,0.6716178748660664,uncertain,False
OADMET-0006331,True,4.88,mid,0,0.5,5.576095672168728,2.8240000000000007,0.3333333333333333,306.369,63.13,0,2,2.9535506605477977,0.9276815086177963,0.4140148194525844,0.5,0.9220846996956672,F2_gate_active,False
OADMET-0006330,False,,,0,0.53846157,5.188275190100253,2.861720000000001,0.4117647058823529,299.3740000000001,56.150000000000006,0,2,1.9708068736702735,0.9441705302945543,0.3317253389822221,0.53846157,0.8782482844301222,F2_gate_active,False
OADMET-0006329,False,,,0,0.53333336,5.166014801878273,3.1580000000000013,0.35714285714285715,341.82000000000016,84.22000000000001,0,2,2.434710205821993,0.8942030263865131,0.1550873572174692,0.53333336,0.6666312576180538,uncertain,False
OADMET-0006328,True,4.869999999999999,mid,0,0.5151515,4.893807240195128,2.9632400000000017,0.4444444444444444,332.37500000000006,55.57000000000001,0,2,2.736254879434263,0.8636514890556187,0.2589305602593948,0.5151515,0.9798982991528236,F2_gate_active,False
OADMET-0006326,True,5.24,F2_gate_active,0,0.5138889,5.1266562726721165,2.739980000000001,0.6111111111111112,312.4170000000001,69.02000000000001,0,1,3.3987612994279353,0.9314975805412185,0.4057951754698815,0.5138889,0.9417713931895204,F2_gate_active,True
OADMET-0006325,False,,,0,0.41935483,5.067604947467205,2.917320000000002,0.625,338.4290000000001,86.2,0,2,3.108361311435372,0.7791748096488607,0.1448101269473656,0.41935483,0.9357192013850528,F2_gate_active,False
OADMET-0006321,False,,,0,0.5,4.578113296951459,1.95602,0.4,270.336,51.02,0,2,2.4103982887601383,0.8563240937665754,0.3612774379338104,0.5,0.9592002167214619,F2_gate_active,False
OADMET-0006320,False,,,0,0.49315068,4.92933762036549,2.630000000000001,0.5882352941176471,330.436,81.97000000000001,0,2,3.2220047612469216,0.9340304138500122,0.2279429793139343,0.49315068,0.7135400992179882,F2_gate_active,False
OADMET-0006318,True,5.745,F2_gate_active,0,0.57377046,5.131681313161435,3.313600000000002,0.3888888888888889,323.4,57.760000000000005,0,3,2.439568448627071,0.7225994504803344,0.1529794287354382,0.57377046,0.9611887593760289,F2_gate_active,True
OADMET-0006317,False,,,0,0.516129,4.539644584967809,2.1089,0.6666666666666666,340.43100000000027,71.18,0,2,3.144846825536465,0.8438729512057742,0.3031493712815252,0.516129,0.9042258707212927,F2_gate_active,False
OADMET-0006316,False,,,0,0.51724136,4.488338021254817,2.194,0.38461538461538464,292.36400000000003,76.88,0,2,2.3698505434020483,0.9367856525750001,0.3431842775262465,0.51724136,0.722023644209689,F2_gate_active,False
OADMET-0006314,False,,,0,0.50769234,5.45113765425682,3.8948000000000027,0.2608695652173913,374.44000000000005,43.7,0,3,2.7524611253132534,0.6834294429774193,0.1516660111650391,0.50769234,0.9825310205240139,F2_gate_active,False
OADMET-0006313,True,5.07,F2_gate_active,0,0.53521127,5.281542488697378,3.576500000000002,0.375,338.379,44.120000000000005,0,2,2.7777577611395152,0.6313337864401728,0.3726009432275831,0.53521127,0.9928326375660281,F2_gate_active,True
OADMET-0006311,True,4.725,mid,0,0.47272727,4.884175246089579,2.06954,0.42857142857142855,309.391,76.30000000000001,0,2,2.271925401808687,0.8447790990157942,0.153979599084019,0.47272727,0.43733484034097486,uncertain,False
OADMET-0006309,False,,,0,0.51724136,5.308562953212104,2.5936400000000006,0.3076923076923077,312.416,59.5,0,2,2.588890154365796,0.8704484106076447,0.2380518459251859,0.51724136,0.9881460380966218,F2_gate_active,False
OADMET-0006308,True,4.795,mid,0,0.5714286,5.595288162291374,3.3774000000000015,0.35294117647058826,362.47600000000006,75.27,0,2,3.2046173228731787,0.8561108072591478,0.0857004751339023,0.5714286,0.6887230016033322,uncertain,False
OADMET-0006306,True,5.24,F2_gate_active,0,0.50793654,5.005359003914311,2.7543000000000006,0.26666666666666666,337.30499999999995,57.760000000000005,0,3,2.557839692623773,0.734504929360664,0.2027359775336743,0.50793654,0.9766623179598484,F2_gate_active,True
OADMET-0006305,True,3.565,mid,0,0.53125,4.624500268480805,2.5731400000000004,0.4117647058823529,318.348,55.57000000000001,0,2,2.7303645006979256,0.8726443384754776,0.3136225754913155,0.53125,0.9839255872028335,F2_gate_active,False
OADMET-0006304,True,5.025,,0,0.50769234,4.14531997003784,0.9677000000000004,0.7222222222222222,347.4630000000002,61.800000000000004,0,1,3.3246164899643063,0.8087344400662265,0.432892514690882,0.50769234,0.7879456520578008,F2_gate_active,True
OADMET-0006302,True,5.495,F2_gate_active,0,0.58208954,5.248496558941328,2.6979000000000006,0.3888888888888889,338.415,85.07000000000001,0,3,3.2155189224806167,0.7903736297128799,0.2643559265405331,0.58208954,0.8928167449056715,F2_gate_active,True
OADMET-0006301,True,5.58,F2_gate_active,0,0.5,5.2086733010807285,2.728980000000001,0.4,308.403,63.410000000000004,0,2,2.3162026863662355,0.8709476861024454,0.3198464563075017,0.5,0.9717544829729916,F2_gate_active,True
OADMET-0006300,False,,,0,0.46031746,5.0183899226056585,2.673800000000001,0.3,384.4570000000001,98.47,0,2,2.441984423376484,0.8737520896964719,0.1077766944348379,0.46031746,0.9799396440918778,F2_gate_active,False
OADMET-0006299,True,4.725,mid,0,0.50877196,4.757613726669704,1.6307999999999998,0.46153846153846156,316.81000000000006,66.48,0,1,1.9638435426441845,0.811195632505448,0.4274268065227127,0.50877196,0.6005586164809998,uncertain,False
OADMET-0006298,True,4.26,mid,0,0.5423729,4.578351429525178,2.9768000000000017,0.2777777777777778,332.35,41.57000000000001,0,2,2.4905880488224206,0.93583605909496,0.1969107537474836,0.5423729,0.9898309583940805,F2_gate_active,False
OADMET-0006297,False,,,0,0.4,5.138009450303369,2.4621000000000004,0.5,336.4130000000001,82.29,0,2,2.771661451295513,0.7801487080833872,0.1098018929806294,0.4,0.8189878680922231,F2_gate_active,False
OADMET-0006296,True,5.890000000000001,F2_gate_active,0,0.5555556,4.805309729314231,2.9525000000000015,0.3333333333333333,376.4640000000001,78.01,0,3,2.620776775431894,0.7574112562580942,0.3283342548808855,0.5555556,0.9428345032192769,F2_gate_active,True
OADMET-0006295,False,,,0,0.50877196,4.654076167348848,2.2325,0.26666666666666666,255.32100000000005,37.27,0,2,2.6700241822760447,0.8333243561250603,0.4232370126359582,0.50877196,0.8810876006484827,F2_gate_active,False
OADMET-0006293,False,,,0,0.5423729,4.640746555581563,3.1306400000000023,0.26666666666666666,326.38500000000005,82.0,0,4,3.1451022844526326,0.4223179911569111,0.3277124364481721,0.5423729,0.6510415501558575,uncertain,False
OADMET-0006289,False,,,0,0.4477612,4.989787173945833,2.2745200000000008,0.4117647058823529,348.4240000000001,87.57000000000001,0,2,3.1031992965389206,0.9192429533149545,0.6898261200629838,0.4477612,0.9782917746213335,F2_gate_active,False
OADMET-0006287,True,4.055,mid,0,0.5217391,4.867672035536833,2.0219,0.3333333333333333,375.45000000000016,97.38999999999999,0,2,2.52881332961379,0.7716151072983448,0.1955309775787751,0.5217391,0.8317799722979816,F2_gate_active,False
OADMET-0006286,False,,,0,0.50769234,5.228380018099472,3.306000000000002,0.8125,327.37499999999994,59.230000000000004,0,1,3.087279906830255,0.8323484630968245,0.1800376403208632,0.50769234,0.986064220991696,F2_gate_active,False
OADMET-0006284,True,6.08,F2_gate_active,0,0.4857143,5.095709718234867,1.8646199999999997,0.35294117647058826,361.42300000000006,96.85000000000001,0,2,2.71584254052447,0.8999909312403915,0.4136747889069886,0.4857143,0.9925251241627036,F2_gate_active,True
OADMET-0006282,False,,,0,0.57894737,5.0587533136458696,1.6156799999999993,0.5714285714285714,308.4070000000001,94.88,0,1,3.193734829223378,0.8615194893669492,0.1187209635484803,0.57894737,0.04975602447513393,F2_dead,False
OADMET-0006281,False,,,0,0.5,5.114400128310758,3.3084000000000024,0.8235294117647058,305.422,59.230000000000004,0,1,2.6785834068145498,0.8087556849615998,0.2079506543342643,0.5,0.9553176264362617,F2_gate_active,False
OADMET-0006279,False,,,0,0.5277778,4.310288156154631,1.9187199999999995,0.4444444444444444,328.4160000000001,68.18,0,2,2.702610791297337,0.8499934304581058,0.347891574834071,0.5277778,0.8839703682671705,F2_gate_active,False
OADMET-0006278,False,,,0,0.4920635,5.186747440550226,2.848300000000001,0.3157894736842105,358.463,80.47,0,2,2.090874638126804,0.9159690667496331,0.262034783395995,0.4920635,0.9796781551942714,F2_gate_active,False
OADMET-0006276,False,,,0,0.46875,4.817309584730257,0.5701999999999998,0.5333333333333333,321.40200000000004,73.64,0,1,3.509952534591788,0.7960783703617217,0.1460801489044058,0.46875,0.050913776294438724,F2_dead,False
OADMET-0006274,True,4.5600000000000005,mid,0,0.5,4.76688149918412,1.6028999999999995,0.6666666666666666,342.3460000000001,85.25,0,1,3.0601985382557526,0.8141983428153655,0.3973584369311395,0.5,0.47766373806793366,uncertain,False
OADMET-0006273,True,5.55,F2_gate_active,0,0.5147059,5.492004330144055,3.0119000000000016,0.631578947368421,398.52500000000026,84.94000000000001,0,1,3.017854744032406,0.7275471480091075,0.2524048868418713,0.5147059,0.9705281430665805,F2_gate_active,True
OADMET-0006272,True,4.824999999999999,mid,0,0.5081967,5.082830087988723,1.9392200000000002,0.5,330.8370000000001,66.48,0,1,2.144816034225272,0.81053291449803,0.1989249138676628,0.5081967,0.9772140035957134,F2_gate_active,False
OADMET-0006271,True,5.4,F2_gate_active,0,0.48,5.649059895354768,4.199900000000003,0.375,399.285,44.120000000000005,0,2,2.819651962322947,0.5711771304929236,0.3476481229495878,0.48,0.9451536132429019,F2_gate_active,True
OADMET-0006270,True,2.765,,0,0.50769234,4.766355384886264,1.4817,0.5263157894736842,340.4270000000001,58.440000000000005,0,2,3.167396050403867,0.8492258738245183,0.6528104248631994,0.50769234,0.05512024515781483,F2_dead,True
OADMET-0006269,False,,,0,0.5263158,4.685818448153346,2.0229,0.2,287.29400000000004,56.67,0,2,2.4182219776681535,0.871575849441995,0.1896203023410624,0.5263158,0.9057526585989234,F2_gate_active,False
OADMET-0006268,True,5.335,F2_gate_active,0,0.46268657,4.57791712764147,1.8071,0.6,343.42300000000006,66.84,0,1,3.9178675936959246,0.8502079130122101,0.1575345239812059,0.46268657,0.9831709718226924,F2_gate_active,True
OADMET-0006264,True,4.275,mid,0,0.4909091,4.857736070545948,2.1996,0.5,350.3620000000002,75.27,0,1,2.032416696050756,0.8548386588087317,0.213421924026787,0.4909091,0.9353870278050307,F2_gate_active,False
OADMET-0006263,False,,,0,0.5294118,4.832466023963246,1.8818,0.6,302.382,68.84,0,2,3.298547307226995,0.8644855859985507,0.3859636968892812,0.5294118,0.745854737693634,F2_gate_active,False
OADMET-0006262,True,4.96,mid,0,0.5483871,4.860698791601672,3.373400000000002,0.1,381.45700000000005,88.16,0,3,2.276717744046092,0.68514583978734,0.2630933547746509,0.5483871,0.9739861917377864,F2_gate_active,False
OADMET-0006259,True,5.59,F2_gate_active,0,0.5,5.652143985285707,3.709600000000002,0.45,464.38500000000016,73.22,0,2,3.08492867416607,0.6604013973026943,0.2661269473118864,0.5,0.9175965466928604,F2_gate_active,True
OADMET-0006256,True,3.735,mid,0,0.32307693,4.774586048142417,1.9253,0.6428571428571429,278.356,76.97,0,2,3.118485026160668,0.9242642643571816,0.1325093391168007,0.32307693,0.851698664795113,F2_gate_active,False
OADMET-0006252,True,4.69,mid,0,0.44927537,4.89404194243957,2.4237,0.5789473684210527,354.4580000000001,67.15,0,2,3.025421175767635,0.846763023808681,0.4382256650421995,0.44927537,0.9936872699188418,F2_gate_active,False
OADMET-0006248,False,,,0,0.53968257,5.382998133065568,4.5907000000000036,0.19047619047619047,351.3770000000001,42.68,0,3,2.1086307040385606,0.6903279163263223,0.1910677258182869,0.53968257,0.9726789242087353,F2_gate_active,False
OADMET-0006245,True,5.87,F2_gate_active,0,0.5645161,5.470779397047483,4.0460800000000035,0.21739130434782608,423.5380000000001,88.16,0,3,2.149231771385086,0.6261432380703364,0.3121907619661245,0.5645161,0.9360025296521726,F2_gate_active,True
OADMET-0006242,False,,,0,0.546875,5.018300971923122,3.3020200000000024,0.3333333333333333,280.37100000000004,33.2,0,2,2.1408640491837456,0.8639659880263829,0.424192990034996,0.546875,0.9914370882148433,F2_gate_active,False
OADMET-0006241,False,,,0,0.5254237,5.544332575301345,2.8580000000000014,0.38095238095238093,401.53200000000027,78.51,0,2,2.2907957103431364,0.7488157386331884,0.1334263270477286,0.5254237,0.7451927799684666,F2_gate_active,False
OADMET-0006236,False,,,0,0.516129,5.11963354104274,3.284440000000002,0.4,339.439,65.2,0,2,3.0778526348551987,0.9011001697756406,0.1013317618191603,0.516129,0.9880057244474336,F2_gate_active,False
OADMET-0006235,False,,,0,0.52307695,5.044428763256605,2.858600000000001,0.8,366.50200000000024,78.87,0,0,2.9444538850680573,0.7086579424149797,0.7002695513667003,0.52307695,0.9550875181910984,F2_gate_active,False
OADMET-0006234,True,5.365,F2_gate_active,0,0.5151515,5.0874813838356525,2.7478000000000007,0.47368421052631576,370.4570000000001,83.48,0,2,2.4134492385612987,0.8712649286712886,0.4194197611669015,0.5151515,0.9345579939698951,F2_gate_active,True
OADMET-0006233,True,4.515000000000001,,0,0.58928573,4.139420412500266,2.8810200000000012,0.2,240.30600000000004,41.99,0,2,2.119564650757427,0.8959201723490005,0.3824684871371757,0.58928573,0.9845628420793626,F2_gate_active,False
OADMET-0006232,True,4.815,mid,0,0.56060606,4.983060234114571,3.433600000000002,0.17647058823529413,293.326,62.13,0,3,2.995181235798423,0.7870017395333228,0.1414334792695513,0.56060606,0.44420421648984343,uncertain,False
OADMET-0006230,True,3.035,,0,0.42857143,4.380725107001623,0.12704000000000026,0.5,312.3910000000001,77.92,0,1,2.1739434805720297,0.8569028022210237,0.4417984468047419,0.42857143,0.022699175044600436,F2_dead,True
OADMET-0006229,False,,,0,0.5272727,4.019525382465666,3.2627000000000024,0.26666666666666666,241.28999999999996,33.45,0,2,1.916802363582626,0.7674150111798698,0.4170201046359176,0.5272727,0.95977868699911,F2_gate_active,False
OADMET-0006228,True,5.470000000000001,F2_gate_active,0,0.46875,5.1704061431090045,1.941599999999999,0.47058823529411764,297.35799999999995,55.2,0,2,3.0646791753588634,0.8509887707303795,0.4845329723928921,0.46875,0.9273037681524721,F2_gate_active,True
OADMET-0006226,True,4.955,mid,0,0.43661973,5.007817481910283,3.3096000000000014,0.3076923076923077,330.335,66.91,0,2,2.9984286979674017,0.9036649536116099,0.347923175114461,0.43661973,0.973885179446044,F2_gate_active,False
OADMET-0006222,True,3.665,,0,0.48214287,4.074989848538585,1.1104,0.4666666666666667,340.40100000000007,112.57,0,1,2.1481768473748435,0.6881175066050788,0.6160985483302373,0.48214287,0.08835159188664932,F2_dead,False
OADMET-0006220,False,,,0,0.47457626,4.469044068120741,2.1163,0.35294117647058826,297.358,55.32,0,2,2.175486337955988,0.8517391657414081,0.2127260054673601,0.47457626,0.8586280403750028,F2_gate_active,False
OADMET-0006219,True,4.949999999999999,mid,0,0.46875,4.735141574979971,2.681540000000001,0.42857142857142855,259.30899999999997,60.06,0,2,2.7864079178834906,0.9015815450336861,0.4435257188434248,0.46875,0.876364735555642,F2_gate_active,False
OADMET-0006217,False,,,0,0.46969697,4.68331843911832,2.786240000000001,0.4666666666666667,306.38700000000006,64.36,0,2,2.903745922120759,0.9431043757061617,0.2590446531770038,0.46969697,0.3752133833843365,uncertain,False
OADMET-0006216,False,,,0,0.43396226,4.073173177620593,2.668820000000001,0.3157894736842105,320.3960000000001,50.50000000000001,0,3,2.3345266501438644,0.6924966579541438,0.2232146553453489,0.43396226,0.8950963758099351,F2_gate_active,False
