smiles,log2_fc_estimate,log2_fc_stderr,median_log2_fc
CC1=CC=CC=C1C(CN(C)C)NS(=O)(=O)C1=C(C)C=NN1C,0.7585942412428941,0.1460822329375311,0.7861760038744569
O=C(OCCO)C1=CC=CC=C1O,0.0196667428499008,0.150159342434986,0.022658099904042
COC1[C@H]2CCN(C3=NC=CC4=C3N=NN4C)[C@H]2C1(C)C,0.9399729663735732,0.1398433895982815,0.935313316562424
OC(CCN1CCCCC1)(C1=CC=CC=C1)C1CCCCC1,0.879774845118374,0.150159342434986,0.8827662021725152
CCCCCC1=CC=C(C)C=C1O,0.2993016062882516,0.150159342434986,0.3022929633423928
O=C(CN1CCN(C2=CC=CC(F)=C2F)CC1)NCC(=O)N1CCCC1,0.0401996564865511,0.1141638328273687,0.0384952646235442
CC(C)C1=NC=CN1CC1=CC=CC(NC(=O)NC2CC3CCCC(C2)N3C)=C1,0.0960359021000514,0.1113248171107142,0.0703511446445679
O=C(COC1CCCCC1)NCC1CCN(CCC2=CC=CC=C2)C1,0.5968898826249757,0.1089205322121926,0.6097641473708689
CN1CCC2=CC=C(NC(=O)C3=CC=C(N4C=NN=N4)C=C3)C=C21,0.6935574427850245,0.1255367520260812,0.7104839081567247
CC(CC(=O)NC1=CC=CC(C(=O)N2CCCCC2C(=O)O)=C1)C(F)(F)F,0.316321249182583,0.1083286183807646,0.3021734483055519
CC1=CC=C2C(C)=CC(N3CCN(C4=CC=NC(C)=N4)CC3)=NC2=C1,0.9546516513469036,0.1123617202162353,0.9507815254505476
CC(C)OC1=CC=C(NC(=O)C2=CC=C3NC(=O)N(C)C3=C2)C(F)=C1,0.1749552508773524,0.1398433895982815,0.1702956010662032
COC1=CC(CNC(=O)C2=CC=CC=C2S(C)(=O)=O)=C2C=CC=CC2=N1,0.847290965288949,0.1272225788727724,0.848458996693603
COC(=O)C1=CC(OC[C@H]2C[C@](O)(C(F)(F)F)C2)=CC=C1N(C)C,0.5847138049594742,0.1460822329375311,0.612295567591037
CC(CC1=CC=CN=C1)NC(=O)NC1CCC2(CC1)COC2,0.117811361402508,0.1255367520260812,0.1347378267742082
COCC1(C(=O)N2CCCN(C3=CC=C(C)N=N3)CC2)CCCC1,0.6110750025780771,0.1255367520260812,0.6280014679497772
COC1=CC=CC=C1S(=O)(=O)N1CCC[C@H]1C1=NC=NN1,0.2586229702455976,0.1398433895982815,0.2539633204344484
CCCC(=O)N1CCCC(C(=O)N2C3CCC2C2=C(C3)NC(=O)C(C#N)=C2)C1,0.0295915936884365,0.1405977418886416,0.021945498742726
CC(SC1=NC2=CC=CC=C2S1)C(=O)NCC(=O)OCC1=CC=CC=C1,0.3196379712497261,0.1306077981647271,0.2969553466269876
CC1=C(C(=O)N(C)CCC2=CC=C(Br)C=C2)S(=O)(=O)CCO1,0.8674578049551654,0.1398433895982815,0.8627981551440163
NC1=NC(N)=C2N=C(C3=CC=CC=C3)C(N)=NC2=N1,-0.0323668653825219,0.150159342434986,-0.0293755083283807
CNS(=O)(=O)C1=CC=C(C(C)NC2=C(C)N(C3=CC=CC=C3)N=C2)C=C1,0.9147716408494936,0.1089205322121926,0.9276459055953868
CCCN1C=C(NC(=O)N[C@H]2CCO[C@@H]2C2=C(C)N(C)N=C2C)C=N1,0.1567133730572504,0.1272225788727724,0.1578814044619045
CCOC1=CC=CC=C1N1CCN(C(=O)C2=CN(C3=CC=CN=C3)N=N2)CC1,0.4105796074340604,0.1460822329375311,0.4381613700656231
CCC(C1=CC=CC=C1)C1=NN=C(NCC2CCOC2)O1,0.9061027064800168,0.1141638328273687,0.90439831461701
O=C(NC1=CC=CC=C1)C1=CC=C(C(=O)NC2=NC3=CC=CC=C3C(=O)N2)C=C1,-0.0699940464181779,0.1398433895982815,-0.0746536962293271
O=C1CCN(C(=O)C2=CNC=C2CC2=CC=CC=C2)CCCCCN1,0.6498711399103995,0.1460822329375311,0.6774529025419622
CCN1C=C2N=C(CC3=CN(C)C4=CC=CC=C34)NC(=O)C2=N1,0.5827418073019683,0.1083286183807646,0.5685940064249373
CN1CC(=O)N(CC(=O)N2CCCC(O)(C(F)(F)F)CC2)C1=O,0.0824830067272114,0.1398433895982815,0.0778233569160623
O=C(NCC1=CC=CC=C1)N1CCC(N2CCCS2(=O)=O)CC1,0.3477775355230952,0.1113248171107142,0.3220927780676118
O=C(CC1=CC2=C(C=CC3=CC=CC=C32)O1)NC1(C2=NN=NN2)CCC1,0.7767974734778145,0.1398433895982815,0.7721378236666653
CC1=CC=C(C(N)=O)C=C1NC(=O)C1=CN(CCC(F)(F)F)N=C1,-0.0775689390793336,0.1405977418886416,-0.0852150340250442
O=C(CC1=CC=CC(C(F)(F)F)=N1)NC1=CC=C(CCO)C=C1,0.4181993590090059,0.1405977418886416,0.4105532640632954
CCN1N=C(C)C=C1C(=O)NC1=CC=C(CCC(N)=O)C=C1,0.072566334572755,0.1133244693261008,0.1128393026000519
C[N+](C)(C)CCOC(N)=O,-0.1081620768694483,0.150159342434986,-0.1051707198153071
COC1=CC=C2NC(C(=O)NC(C)C3=C(F)C=NC=C3F)=CC2=C1,0.2144901324324211,0.1089205322121926,0.2273643971783144
CSC1=CN=CC(C(=O)NC2CCCC3=C2C=NN3CC2=CC=CC=C2)=N1,0.8427010233145982,0.1141638328273687,0.8409966314515913
CC(NC(=O)C1=CC=CC2=C1NC=C2C#N)C1=CC=CC(C(F)(F)F)=C1,0.2032994940781511,0.1272225788727724,0.2044675254828052
CS(=O)(=O)C1=CC=C(CN2C=C(C3CCOC3)N=N2)C=C1,-0.1860962249226492,0.1398433895982815,-0.1907558747337983
CCCC1=NC=C(C(=O)NC2CCC3=CC=CC=C3OC2)S1,0.6937118381455347,0.1123617202162353,0.6898417122491787
CCCCN(C)C(=O)C(=O)NC1=CC=C(CC(=O)N(C)C)C=C1,0.1764640301152247,0.1417295444709467,0.2017911507675398
CNC(=O)C[C@@H]1CN(C(=O)C2=CC3=NC=C(C(C)C)C=C3N2)C[C@H]1O,0.1617795790592973,0.1306077981647271,0.1390969544365587
CC1=CC=C(CC(=O)N2CCN(CCS(N)(=O)=O)CC2)C=C1,-0.0428420606306557,0.1417295444709467,-0.0175149399783406
CCN1C=C(CNC(=O)N2CCC(N3CCCCC3)CC2)C=N1,0.005393125744714,0.1304616316938544,-0.0472368644422889
CNC(=O)C[C@@H]1CN(C(=O)CCC2=CC=C(C#N)C=C2Br)C[C@H]1O,-0.1003270161774011,0.1123617202162353,-0.1041971420737571
CC1=NN(C2=CC=CC=N2)C(C)=C1CNC[C@H]1CCCN1S(C)(=O)=O,0.6729508201310241,0.1089205322121926,0.6858250848769174
CN1CCC(C2CCN(C(=O)NCCNC(=O)C3=CC=C(Cl)C=C3)C2)CC1,0.5390088944075607,0.1089205322121926,0.551883159153454
CN1N=CC=C1C1=CC2CCC(C1)N2CC(=O)NC1=NC=CS1,-0.0777973937810345,0.1141638328273687,-0.0795017856440413
CN1C=CC(N2CCCC(NC(=O)CC3=CC=C(N4C=NN=N4)C=C3)C2=O)=N1,0.3117217506490151,0.1141638328273687,0.3100173587860082
CC1=CC=C(F)C(CC(=O)N2CCN(C3=CC(N4CCOCC4)=NC=N3)CC2)=C1,0.1189388139419342,0.1113248171107142,0.0932540564864507
CC1=C(C(=O)N2CCCC(O)(C(F)(F)F)C2)C(O)=NC2=CC=CC=C12,0.3510105302489529,0.1255367520260812,0.367936995620653
CS(=O)(=O)C1=CC=C(NC2CCN(C3=CC=CC=C3)C2)C(S(C)(=O)=O)=C1,0.7975044447792903,0.1272225788727724,0.7986724761839444
CC1=CC([C@@H](C)NC(=O)C2=CC(C(F)F)=NC=N2)=CC=C1F,0.5594737119249541,0.1460822329375311,0.5870554745565169
COC1=CC=C(CC2(C)NC(=O)N(CC(=O)N3CCNCC3)C2=O)C=C1,0.037914047809578,0.1123617202162353,0.034043921913222
CCOC1CC(CNC(=O)C2=CC=NC(C)=C2)(N2CCOCC2)C1,0.1334232803309191,0.1089205322121926,0.1462975450768123
CC1(C)COCCN1C(=O)CCC(=O)N1CCN(C2=CC=CC=N2)CC1,0.1691944104109205,0.1141638328273687,0.1674900185479137
CC1=NOC(C2CCN(C(=O)NCC3CCN(CC(C)C)C3)CC2)=N1,0.1748784738349005,0.1113248171107142,0.1491937163794169
O=C(CCSC1=CC=C(Cl)C=C1)NC1=CC=CC(S(=O)(=O)NC2=CNN=C2)=C1,0.0565267136573746,0.1460822329375311,0.0841084762889373
COC1=CNN=C1C1=NC(C2CCOC2)=NN1CC1=CC=C(F)C(F)=C1,0.6484141254824108,0.1123617202162353,0.6445439995860549
CC1=CC=CC(C(=O)NCC2=CC=C(CN3CCCC3=O)C=C2)=C1F,0.162618950342323,0.1133244693261008,0.2028919183696198
O=C(C1=NC=NC2=C1C(Br)=CN2)N1CCCC(C2=CC=NN2)C1,0.1176505463365924,0.1123617202162353,0.1137804204402364
CC1=CN=C(C(=O)N2CCCNC(=O)C2CC2=CC=CC=C2)C=C1C,0.7676412693492204,0.1089205322121926,0.7805155340951137
CN1C(=C(O)NC2=CC=CC=N2)C(=O)C2=CC=CC=C2S1(=O)=O,0.3518934831383447,0.1712680946735315,0.3496102133932178
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC=C(C#N)C(C(F)(F)F)=C1,0.4350391085728384,0.1712680946735315,0.4327558388277116
NC1=CC=C(C(=O)O)C=C1,0.0637787546227841,0.1712680946735315,0.0614954848776572
CC(C)C1COCCN(C(=O)C2=NNC3=C2N=CN(C)C3=O)C1,0.1932563709098201,0.1272225788727724,0.1944244023144742
O=C(CN1C(=O)NC(=O)C2=CC=CC=C21)NC1=CC=CC(N2CCCNC2=O)=C1,0.19200155223869,0.1113248171107142,0.1663167947832065
CN(CC1=CC=NN1C)C(=O)CC1SC2=CC=CC=C2NC1=O,-0.2840106239003969,0.1272225788727724,-0.2828425924957429
CC1=CC(CC(C)NC(=O)N2CCCC(C3=NNC(C4CC4)=N3)C2)=NN1,0.1460672097345684,0.1398433895982815,0.1414075599234192
CC(C)(OC1=CC=CC(C2=NNN=N2)=C1)C(=O)NCCC1(C(F)(F)F)N=N1,0.3382312977000985,0.1083286183807646,0.3240834968230675
COC1(C(F)(F)F)CCN(C(=O)CN2N=CN(C)C2=O)CC1,0.0241985884040846,0.1134840220558961,0.0191198260370534
CNC(=O)C1=CC=NC(NC(=O)NC2=CC=C(C3=CC=CC=N3)C=C2)=C1,0.2960801845104893,0.1306077981647271,0.2733975598877507
CNS(=O)(=O)CC(=O)NCC1=CC=C(N2C=NC3=CC=CC=C32)C=C1Cl,0.2886248212750125,0.112535971408042,0.2859048579259232
CCCCNC1=CC=CC(S(=O)(=O)NCC(C)(O)CN(C)C)=N1,0.3367016743206739,0.1398433895982815,0.3320420245095247
COC1=NC(C)=CC=C1C(=O)N1CCCCC1CC(=O)O,0.5175560529328469,0.1089205322121926,0.5304303176787402
CCC1=CC(NC(=O)C2CC(=O)N(C3CCCCC3)C2)=NC(C)=N1,0.6543097647014945,0.1398433895982815,0.6496501148903453
CC1=NC2=NC=NN2C(N2CCN(C(C(=O)O)C3CC3)CC2)=C1,0.2502852339456449,0.1089205322121926,0.2631594986915381
CC1=CC=CC(N2CCN(C(=O)C3=CC=CC(OCC(N)=O)=C3)CC2)=C1,0.1267442279509901,0.1113248171107142,0.1010594704955066
CC1=C(C2=NC(C34OCCCC3C4(F)F)=NO2)C=C(C#N)O1,0.7188325362038707,0.1141638328273687,0.7171281443408639
CCCC(=O)NC1=NC2=CC=C(NC(=O)C3=CC=NC=C3N3CCCC3)C=C2S1,0.3818501366864761,0.1460822329375311,0.4094318993180388
CC1=NN(C)C(C)=C1C(O)CNC(=O)N[C@H]1CC2=CC=CC=C2[C@H]1C,0.2275018004348049,0.1255367520260812,0.244428265806505
CC1=CC=C(NC(=O)C2=CN(C(F)(F)CO)N=N2)C=C1Cl,0.3153842769943575,0.1272225788727724,0.3165523083990116
O=C(C1CNC2=NC=NN2C1)N1CCC(CC2=CC=C(C(F)F)C=C2)C1,0.3018086536230644,0.1405977418886416,0.2941625586773539
CC(C)C1=NC=C2CN(C(=O)C3=C(C4CC4)NN=N3)CCC2=N1,0.1227742009781932,0.1083286183807646,0.1086264001011621
CC1=CC(CN2C=NC3=C(OC4=CC=CC=C43)C2=O)=NC=N1,-0.1016794422553254,0.1133244693261008,-0.0614064742280285
COC1=CC=CC=C1C(=O)NC1=CC=C(OC2=NC=NC=C2C2=CC=CC=C2)C=C1,0.9180673489804952,0.1398433895982815,0.913407699169346
CC1=CC(C(=O)NCC2CCN3N=CC(C(N)=O)=C3C2)=NC=N1,0.0321437181641357,0.1113248171107142,0.0064589607086522
COCC1=CC(N2CC3(CC(O)CNC3=O)C2)=NC(C(C)(C)C)=N1,0.0696062745352769,0.1272225788727724,0.070774305939931
CC1=CC=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1CC1=CC=C(C2=CC=C(F)C=C2)S1,0.1706609782467612,0.150159342434986,0.1736523353009024
O=C(O)C(C1CC1)N1CCN(CC2=NC(C3=CC=CS3)=NO2)CC1,0.1258504222140317,0.1089205322121926,0.138724686959925
COCC(=O)NC1=CC=C(NC(=O)NCC(CO)C2=CC=CC=C2)C=C1,0.0187583996245668,0.1113248171107142,-0.0069263578309166
CONC(=O)C1CCN(C(=O)NC(C)C2=NC=C(C3=CC=C(F)C=C3)O2)CC1,0.1177190739213629,0.1141638328273687,0.1160146820583561
COC1(C(=O)N2C[C@H]3CN(C(=O)C4=NOC=C4C)C[C@H]3C2)CCCC1,0.4208344957681939,0.1141638328273687,0.419130103905187
COCC(=O)N[C@@H]1CN(C(=O)C2=NC=CC3=CC=CC=C23)C[C@H]1C1=NC=CN1C,0.6545259087689013,0.1113248171107142,0.6288411513134178
CCSC1=CC=C(C(=O)NC2=CC=C3CCCN(C(=O)COC)C3=C2)C=N1,0.6078354561106845,0.1272225788727724,0.6090034875153385
CN(CC1=CN=C(N2C=CC=N2)S1)C(=O)[C@H]1CC(=O)N[C@@H](C2=CC=CC=C2)C1,0.2009918208809899,0.1141638328273687,0.199287429017983
CN1C(=O)C=C(N[C@H]2C[C@H](C3=CC(F)=CC(F)=C3)C2)NC1=O,-0.0033030713181431,0.1460822329375311,0.0242786913134195
CC1=CN=C(CCNC(=O)C2=CC=CC(N3NC(=O)C=CC3=O)=C2)N=C1,-0.0927081369278785,0.1083286183807646,-0.1068559378049096
CN1N=C(C(=O)NC2=CC(C(N)=O)=C(Cl)C=C2Cl)C=C1C1CC1,0.4548237204608074,0.1083286183807646,0.4406759195837763
CC1=CC=C(OC2CCN(C3=NN4C(C)=NN=C4C4=CC=CC=C34)CC2)C=C1,0.1210652086833418,0.0979359670286107,0.1055820565785597
CC(C)(C)OC(=O)N1CCN(C2=CN=C(C(=O)N[C@H]3CCC4=C(F)C=CC=C43)C=N2)CC1,-0.1430571930993536,0.1260144638657584,-0.1463085089930674
C[C@@H]1COC[C@@](CO)(CNC(=O)C2=CC=C3N=C(N(C)C)OC3=C2)N1C,0.1471694694405019,0.1013451317304006,0.1580650390262723
CCN1CCOCC1C(=O)NCCNC(=O)C1=CC=CC(OC)=C1,-0.0277443139800869,0.1123617202162353,-0.0316144398764429
CC1=CC=CC(CN2CCN(C(C3=CC=CC=C3)C3=CC=C(Cl)C=C3)CC2)=C1,0.9202128548613382,0.1712680946735315,0.9179295851162116
CN1C(=O)NC2=CC(C(=O)N3CCC4=C(C3)C(=O)NC=C4)=CC=C21,0.2615958420776405,0.1123617202162353,0.2577257161812845
CC1=CC=CC(Cl)=C1S(=O)(=O)N1C[C@@H]2C(=O)NC(=O)[C@@H]2C1,0.7480360794614851,0.1089205322121926,0.7609103442073784
O=C1CC2COCCN2C(=O)[C@@H](CCC2=CC=CC=C2)N1,0.2785309512022368,0.1089205322121926,0.29140521594813
CS(=O)(=O)CC1=CC=C(C(=O)NCC2CCN(CC3=CC=CS3)CC2)O1,0.2956059378516077,0.1398433895982815,0.2909462880404586
CC1=NN(CC2=NC(CC3CC3)=NO2)C(=O)C(C#N)=C1C,0.4935907565391384,0.1398433895982815,0.4889311067279892
CN(C)C(=O)C1CCN(C(=O)NCC2(N3CCCCC3)CCCCC2)CC1,0.2279835263873214,0.1460822329375311,0.2555652890188842
O=C1C2CCCCN2C(=O)N1C1=CC=C2N=C(C3CC3)OC2=C1,0.3316017135918777,0.1405977418886416,0.3239556186461671
CC1=C(C(=O)N2CCC[C@H]2C(=O)N2CCNCC2)C=NN1C1=CC=NC=C1,-0.0328931980158496,0.1123617202162353,-0.0367633239122056
CNC(=O)C1=CC=C(S(=O)(=O)N2CCC(C3=NC(N(C)C)=NO3)CC2)C=C1,0.3808369782597087,0.1405977418886416,0.3731908833139982
CC(C)CC1=CNC(C(=O)N2CC(N(C)C(=O)C3(NC(N)=O)CC3)C2)=C1,0.2759448224124612,0.1089205322121926,0.2888190871583544
CC(C)(O)C1=CC=C(CNC(=O)C2=CC=C3C(=C2)CCS3(=O)=O)C=C1,-0.1875991013256296,0.1141638328273687,-0.1893034931886364
CC1=CC(C)=CC(OCCNC(=O)N2CCN(CC(C)(C)O)CC2C)=C1,0.6635455010063095,0.1089205322121926,0.6764197657522028
CC1=C(S(=O)(=O)N2CCCCC2CCN2C=CN=N2)C(N)=NO1,0.322817278429669,0.1405977418886416,0.3151711834839584
O=C(CCCC1CCCCC1)N1CCC(NC2CCOCC2)CC1,0.5422593431591921,0.1083286183807646,0.528111542282161
CNC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)C1=NNC2=C1CN(C(=O)OC(C)(C)C)CC2,0.6325041012891046,0.1123617202162353,0.6286339753927487
O=C(O)CCCCCCCC(=O)O,0.3704594523319956,0.150159342434986,0.3734508093861368
CN1CCC(OC2=CC=C(C(=O)NC3=CN(CCF)N=C3)C=C2)CC1,-0.0312488841021264,0.1398433895982815,-0.0359085339132756
COC(C(=O)N1CCCC2=CC=CC(O)=C21)C1=CN(C)N=C1,0.5078992053033282,0.1089205322121926,0.5207734700492215
CN1C=CC=C(C(=O)N2CCC(OC3=CC=C(Cl)C=C3)CC2)C1=O,-0.0217686593283064,0.1083286183807646,-0.0359164602053375
CC1=CC(Cl)=CC2=C1CN(C(=O)C1=CC(C3=CN(C)N=C3)=NO1)CC2,0.3551354017590928,0.1123617202162353,0.3512652758627368
CC1=NC=C(C(=O)N2CC(C3=CC=C(F)C=C3)C2)C(C)=N1,0.1770419908566248,0.1123617202162353,0.1731718649602688
NC(=O)C1=CN(CC(=O)N2CCC(C3=CC=CO3)C2)C2=CC=CC=C12,-0.2012992887017602,0.1133244693261008,-0.1610263206744633
CC(C)(C)N1CCC(CNC(=O)C2=CC=CC(C(=O)O)=C2)C1,0.0676443170473299,0.1089205322121926,0.0805185817932231
CC(C1=NC=CC=N1)N1CCN(CC2=CN(C3=CC=CC=C3)N=C2)CC1,0.0614978079311065,0.1398433895982815,0.0568381581199573
COC1=CC=CC=C1OCC(O)CO,-0.297855120378459,0.1712680946735315,-0.3001383901235859
O=C(NC1CCN(C(=O)C2=CNN=C2)CC1)C1=CC=C2CCOC2=C1,0.0786852418628914,0.1113248171107142,0.0530004844074079
COC[C@@H]1C[C@@H](O)CN1C1=NN2C(C3=CC=CC(F)=C3)=NN=C2C=C1,0.356575518136312,0.1141638328273687,0.3548711262733051
CC1=C(CCNC(=O)C[C@@H]2NC(=O)C3=CC=CC=C3NC2=O)SC=C1,0.7996202677700092,0.1113248171107142,0.7739355103145256
O=C(NC1CCN(CC(F)F)CC1)C1=CC=CC(N2C=CNC2=O)=C1,0.2128102956912001,0.1272225788727724,0.2139783270958541
CC1=CC=C(C2=NN=C(NCC3=C4CCCC4=NN3C)O2)C=C1,-0.157427973894436,0.1405977418886416,-0.1650740688401465
O=C(C1CC1C1=CC=CC=C1OC(F)(F)F)N1CC(O)(CO)C1,0.3399541658543819,0.1133244693261008,0.3802271338816789
COC1=CC=C(C(O)C(C)NC(=O)NCCOC2=CC=CC=C2)C=C1,0.9342646323791972,0.1089205322121926,0.9471388971250904
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,-0.0679167798365461,0.150159342434986,-0.0649254227824049
O=C(C1=NN(C2=CC=CC=C2)N=C1)N1CCC2=CC=NC=C21,0.9748649318675376,0.1398433895982815,0.9702052820563886
CN1N=CC(NC(=O)C2CCC3(CCNCC3)CC2)=C1CC1=CC=CC=C1,0.612916115428199,0.1141638328273687,0.6112117235651922
O=C(NC1=NN(CC(=O)N2CCOCC2)C=C1)NC1CC2=CC=CC=C2C1,0.7395986151715511,0.1255367520260812,0.7565250805432512
C1=NC(N2CC(C3=NC=C(C4CC4)C=N3)C2)=C2C=CNC2=N1,0.3528261005496874,0.1141638328273687,0.3511217086866806
CC1=NOC(C2CCN(C(=O)C3=C(C)C=CN3C)CC2)=N1,0.0944960900107536,0.1113248171107142,0.0688113325552701
CC(C)C1=NSC(NC(=O)NCC2COC3(CCCCC3)O2)=N1,0.7664262723877089,0.1460822329375311,0.7940080350192716
O=C(NCC1=CC=C(CN2C=NC=N2)C=C1)N1CCCC2(CCOCC2)C1,0.2697656625659357,0.1141638328273687,0.2680612707029288
CN1C(=O)C2=CC(NC(=O)[C@H]3C[C@@H]3C3=CC=CC(Cl)=C3)=CN=C2N(C)C1=O,0.5805418795013078,0.1460822329375311,0.6081236421328705
O=C(C1=CC=C(CN2C=CN=N2)C=C1)N(CC(F)F)CC(F)F,0.3326720306109476,0.1083286183807646,0.3185242297339165
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,-0.0756381912324887,0.1463822625380757,-0.0675853597804274
CC(C)(CNC(=O)[C@H]1C[C@]1(C(=O)O)C1=CC=CC=C1)C1=CC=CN=C1,0.0418711338992886,0.1162665963597971,0.0451215925383915
COC1=CC=C(N2CCN(C(=O)CC3=CC=CC=C3Cl)CC2)N=C1,0.1359161124725297,0.1134840220558961,0.1308373501054984
CCC(CC(F)(F)F)NC1=NC=NC2=C1N=CN2C1CC1,0.4160653758791651,0.0976463629065885,0.4185307312499852
O=C(O)C1C2=CC=CC=C2CCN1C(=O)CN1C=CC(C(F)(F)F)=N1,0.1433533833260475,0.112535971408042,0.1406334199769582
O=C(CCC1=CC=CN=C1)N1CCN(C2=CC=CC(Cl)=C2)CC1,0.4366060454967681,0.1255367520260812,0.4535325108684682
COC1=CC=CC([C@H]2C[C@H](N(C)C(=O)CC3=CSC4=NC(C5=CC=CC=C5)=CN34)C2)=C1,-0.0447187652972886,0.1113248171107142,-0.0704035227527721
CN(C)C1=C(C(=O)N2CCC(N3CCC3)CC2)C=NC2=CC=CC=C12,0.421172426175471,0.1255367520260812,0.4380988915471712
CC1=CN=CC=C1CNC(=O)C1=CC=CC=C1N1CCOCC1,0.1538401022456978,0.1398433895982815,0.1491804524345487
CC(C)C(=O)N1CC(F)(CNC(C)C2=NN3CCCCC3=C2)C1,0.31166930032815,0.1083286183807646,0.2975214994511189
CC(C)N1N=CC=C1C(=O)NCC1CCOC2=CC=CC=C21,0.364051103992502,0.1272225788727724,0.3652191353971561
CC(O)(CNC(=O)NC(CCC#N)C1=CC=CC=C1)C1=CSC=C1,0.5754181183941037,0.1083286183807646,0.5612703175170727
BrC1=CC=C(C2=NOC(C3=CC=NN3C3CCCC3)=N2)O1,0.8594016729318934,0.1398433895982815,0.8547420231207442
CC(C)C1=NNC(C2CCCN(C(=O)C(=O)NC3=CC=CN=C3)C2)=C1,0.6734046049319468,0.1113248171107142,0.6477198474764633
CS(=O)(=O)C1=CC=C(C2=NOC(C3CC4=CC=C(F)C=C43)=N2)C=C1,0.5050295059578885,0.1460822329375311,0.5326112685894513
CCC1=CC(N2CCCC(NC(=O)[C@H](OC)C3=CC=CC=C3)C2)=NC=N1,0.6236455060904285,0.1272225788727724,0.6248135374950824
O=C(NC1=CC=C(OC2=CC=CC(C(F)(F)F)=C2)C=C1)C1CCNC1,0.6809290076523715,0.1398433895982815,0.6762693578412223
CN1CCN(C2=NC3=CC=CC=C3OC3=CC=C(Cl)C=C23)CC1,0.5041229598439593,0.150159342434986,0.5071143168981005
CC(C)C1=CN=C(S(=O)(=O)CC2=NN=NN2C2CC2)N1C,0.454271646679118,0.1113248171107142,0.4285868892236346
CC1NC(=O)CCC1NC(=O)C1=CC(C2CC2)=NC2=CC=C(F)C=C12,0.347163810036579,0.1083286183807646,0.333016009159548
C1=CC=C(NC2=CC(C3=CC=CC(N4C=NN=N4)=C3)=CC=N2)N=C1,0.546156865386303,0.1405977418886416,0.5385107704405925
CCO[C@H]1CCCC[C@@H]1N1C=C(C2=CC=CC(CC(=O)OC)=C2)N=N1,0.4239421832961641,0.1083286183807646,0.409794382419133
N#CC1=CC(Br)=CC(S(=O)(=O)NC(=O)CC2=CC3=CC(Cl)=CC=C3N2)=C1,0.5306974533807557,0.1141638328273687,0.5289930615177488
O=C(CC1=COC(C2=CC=C(Cl)C=C2)=N1)NC1CCN(C2=CC=C(F)C=C2F)C1,0.5883381355417842,0.1133244693261008,0.6286111035690811
C=CC(=O)N1CCC[C@@H](N2N=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C3=C(N)N=CN=C32)C1,0.6702105835556792,0.1712680946735315,0.6679273138105524
COC1=CN=CC=C1CNC(=O)C1=CC=C2C(=C1)NC(=O)N2C1CC1,0.1028874681005295,0.1272225788727724,0.1040554995051836
CC1=NN(C)C(NS(=O)(=O)CC2=CC=C(Cl)C(F)=C2)=C1C,0.5761459863478121,0.1460822329375311,0.6037277489793749
CN(C)C1=CC=C(C(=O)N2CCOC(CC(=O)O)C2)C=N1,-0.0376230363472118,0.1089205322121926,-0.0247487716013186
CC1=CC(NC(=O)[C@@H](N)C(C)(C)C)=CC(S(N)(=O)=O)=C1,0.2175636751297008,0.1083286183807646,0.2034158742526697
CN1N=C(C(=O)N[C@H]2CCC[C@H]2N2C=CN=C2)C2=CC=CC=C2C1=O,0.2492179985602346,0.1133244693261008,0.2894909665875315
CC1CNC2=C(C=CC=C2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,0.0547337928796565,0.150159342434986,0.0577251499337977
CCC1=CC=C(C2=NN(C3=CC=CC=C3C)C=C2C(=O)N2C3CCC2CC(=O)NC3)C=C1,0.9425601168210338,0.1398433895982815,0.9379004670098844
CC1=CN(C2CCOCC2)N=C1C(=O)NCC1=CC=CC(N2CCOCC2)=N1,0.0524907313613129,0.1460822329375311,0.0800724939928756
COC1=CC=C(C2CCCN2CCC(=O)NC2=CC=C(C(N)=O)C=C2)C=C1OC,0.6641432858971094,0.1141638328273687,0.6624388940341025
COC(=O)C1(C)CCCN(C2=NC=NC3=C2N=CN3CC2(CO)COC2)C1,0.2462012817305843,0.1405977418886416,0.2385551867848738
CC1=NN(C2=CC=C(NC(=O)C3=CC=CN=C3)C=C2)C=C1,0.234978091830755,0.1460822329375311,0.2625598544623178
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.2110838241660383,0.1712680946735315,0.2088005544209114
CC1=NC(N2CCN(CC3=NN(C(C)C)C=C3)CC2)=C2C=NN(C)C2=N1,0.2024642859443229,0.1113248171107142,0.1767795284888394
CS(=O)(=O)C1=CC=C2C(=C1)CCCN2C(=O)CC1=CC=CO1,0.4964928474898465,0.1113248171107142,0.470808090034363
CC1=CNN=C1C(=O)N1CCC(C2=CC=C3NC=CC3=C2)CC1,-0.1073084135096855,0.1255367520260812,-0.0903819481379854
