smiles,group
Cc1cccn2cc(C(=O)Nc3c4c(nn3C)CCCC4)cc12,med_rigid_hetero_amide
O=C(Nc1ccc2[nH]c(-c3ccccc3)nc2c1)C1CC12CCS(=O)(=O)CC2,med_flex_hetero_sulfonyl
CC(C)Cn1ncc2cc(C(=O)NCC[C@H]3CCCC[C@H]3O)cnc21,med_flex_hetero_amide
CN1CCOC(CN(CC2CC2)S(=O)(=O)c2ccc3c(c2)CCCO3)C1,med_flex_carbo_sulfonyl
CSCc1ccccc1NC(=O)CN(C)[C@@H]1CCC[C@H]1O,med_flex_carbo_amide
Cc1ccc(Cl)cc1NC(=O)C(C)N1CCOC2(CCOC2C)C1,med_flex_carbo_amide
Cn1nc(C(=O)N2CCc3ccccc3C2CO)cc1C(F)F,med_flex_hetero_amide
CC(C)C1c2ccccc2CCN1c1ncc(C#N)cc1F,small_rigid_hetero_plain
CC(C)(C)OCc1cccc(NC(=O)c2cnn3ncccc23)c1,med_flex_hetero_amide
Cc1cc(=O)[nH]cc1C(=O)NC1(c2ccc(Cl)cc2)CCCCC1,med_flex_hetero_amide
Cc1cccc(CC2(O)CCN(C(=O)c3cn4ccccc4n3)CC2)c1,med_flex_hetero_amide
Cn1nc(C(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)cc1C1CC1,small_flex_hetero_amide
Cc1ccccc1C(C)C(=O)NCc1nccc(C(F)(F)F)n1,med_flex_hetero_amide
COc1ccccc1-c1ccc(C(C)NC(=O)C2(C(=O)O)CC2)cc1,med_flex_carbo_amide
CCc1noc(C)c1NC(=O)N1CCC(c2cc(C)ccc2C)CC1,med_flex_hetero_amide
COc1ccc2c(c1)C(C(=O)Nc1nccnc1C(C)C)CC2,med_flex_hetero_amide
COc1cc(C(=O)N2CCC(OC(C)C)CC2)c2ccccc2n1,med_flex_hetero_amide
Cc1ccc(OCCC(=O)N2C[C@@H]3CS(=O)(=O)C[C@@H]3C2)cc1C,med_flex_carbo_sulfonyl
COc1cccc(C(=O)Nc2nnc3n2CCCC3)c1O,small_flex_hetero_amide
COc1cc(F)c(NC(=O)C2CCCN2C(=O)c2ccccc2O)cc1F,med_flex_carbo_amide
CCO[C@H]1CCN(C(=O)Cc2cc(-c3ccccc3)on2)C1,med_flex_hetero_amide
CC1OCCC1(C)NC(=O)c1ccc(-c2ccccc2F)o1,med_flex_hetero_amide
COc1ccc2c(c1)C(Nc1nccc3nccnc13)CCC2,med_flex_hetero_plain
C=C[C@@H]1OCC[C@H]1NC(=O)c1cnn(CC(C)C)c1C(F)F,med_flex_hetero_amide
COc1ccc(CC(=O)N2CCCC2c2ccc(OC)cn2)cc1,med_flex_hetero_amide
CC1(O)CCCN(C(=O)c2ccc3c(c2)C(C)(C)CO3)C1,small_rigid_carbo_amide
Cn1c(C2COc3ccccc3O2)nnc1N1CCOC2(CCCCCC2)C1,med_rigid_hetero_plain
Cc1ccc(-c2noc(C3CC34CCOC4)n2)cc1N1CCCC1,med_flex_hetero_plain
COC(=O)c1ccc(NC(=O)N[C@@H]2C[C@@H](C)Oc3ccccc32)cc1OC,med_flex_carbo_amide
NC(=O)c1ccc(OCC(=O)N2CCCC2Cc2ccccc2)cc1,med_flex_carbo_amide
CCc1ccc(-c2noc(C(C)NS(=O)(=O)Cc3ccccc3)n2)cc1,med_verylex_hetero_sulfonyl
Cc1cnn(CC2CN(C(=O)NC(C)c3ccc(C)c(F)c3)CCO2)c1,med_flex_hetero_amide
O=C(Cc1ccccc1F)N1CCN(C(=O)c2cccc3c2CCC3)CC1,med_flex_carbo_amide
CC(CNc1nccc(C(F)(F)F)n1)CN1CCOCC1,med_flex_hetero_plain
CC[C@H](C)[C@H](NCc1ccc(Br)c2cccnc12)C(=O)O,med_flex_hetero_acid
CCC(Oc1ccccc1F)C(=O)NC1(c2ncon2)CCC1,med_flex_hetero_amide
O=C(Cc1cn2ccccc2n1)N1CC[C@H]2CC[C@]21c1cccnc1,med_flex_hetero_amide
CCn1nncc1CNC(=O)C(OC)c1ccccc1C(F)(F)F,med_flex_hetero_amide
O=C(Cc1cccc(C(F)(F)F)n1)N1CCCC(n2ccnn2)C1,med_flex_hetero_amide
CC(NC(=O)C(=O)NC1CCCc2c1cnn2C)c1cccc(NC(=O)c2ccccc2)c1,med_flex_hetero_amide
COc1ccc([C@@H](C)NC(=O)c2cn3c(n2)COCC3)cc1C,med_flex_hetero_amide
O=C(Cc1coc2c(F)c(F)ccc12)N[C@H]1CCC[C@H]1n1ccnc1,med_flex_hetero_amide
CN(CC(=O)NCCc1cn(C)c2ccccc12)[C@@H]1CCC[C@H]1O,med_flex_hetero_amide
CCOC(=O)c1ccc(N2CCc3ccccc3C2C)nc1,small_flex_hetero_plain
CN1C(=O)CN(C(=O)c2cnn(C3CCC3)c2)c2ccccc21,med_rigid_hetero_amide
COc1ccc(C(=O)NCC2(C)CCCCO2)cc1-n1cnnn1,med_flex_hetero_amide
O=C1NCCCN(C(=O)c2cc3cccn3cn2)C1Cc1ccccc1,med_flex_hetero_amide
CC(C(=O)Nc1ccc2c(c1)OCO2)N1CC(C)(C)OC2(CCOC2)C1,med_flex_carbo_amide
CC1(C)C(c2cc(NC(=O)c3cc4n(n3)CCCO4)[nH]n2)C1(C)C,med_flex_hetero_amide
CCN(CC)C(CNS(=O)(=O)c1ccc2c(c1)CCCC(=O)N2)c1ccco1,med_verylex_hetero_sulfonyl
O=C(Cn1cnccc1=O)N(C1CCCCC1)C1CCCCC1,med_flex_hetero_amide
COC1(C(F)(F)F)CN(C(=O)c2oc(-c3ccccc3)nc2C)C1,med_flex_hetero_amide
COc1ccc2c(c1NC(=O)N1CCC(O)(C3CCC3)CC1)CCC2,med_flex_carbo_amide
COc1c(C(=O)N2CCC(Cc3nccs3)C2)[nH]c2ccccc12,med_flex_hetero_amide
N#Cc1cccnc1Oc1ccc(-n2ncc3ccccc32)cc1,med_flex_hetero_plain
O=C(c1onc2c1CCCC2)N1Cc2ncccc2N2CCC[C@H]2C1,med_rigid_hetero_amide
O=C(Nc1cc(C2CCOCC2)on1)NC(CCO)c1ccc(Cl)c(Cl)c1,med_flex_hetero_amide
COc1cc(CCC(=O)N2CCC(c3cc(C)n[nH]3)CC2)ccc1OCC(F)(F)F,med_verylex_hetero_amide
COc1ccc2c(c1)C(CCNC(=O)C(C)(O)C(F)(F)F)=CC2,med_flex_carbo_amide
Cc1nc(-c2ccc(NC(=O)N3CC(c4ccccc4)C4CCCC43)cc2)cc(=O)[nH]1,med_flex_hetero_amide
COC1(c2ccccc2)CN(C(=O)Cc2cnc3c(C)cccn23)C1,med_flex_hetero_amide
Cn1c(=O)oc2cc(NS(=O)(=O)c3ccc(Cl)c(F)c3)ccc21,med_flex_hetero_sulfonyl
COC(CNC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)C1CCOC1,med_flex_carbo_amide
Cc1ccc(-c2cc(C(=O)N3CC(C)OC(c4ccsc4)C3)[nH]n2)cc1,med_flex_hetero_amide
Cn1cccc1C1CCCCN1C(=O)c1cc(-c2ccccc2)no1,med_flex_hetero_amide
CCOC1CC(CC(=O)N2CCCCC2Cc2ccc(O)cc2)C1,med_flex_carbo_amide
N#Cc1ccc(S(=O)(=O)N2CCCC(c3nnc4ccccn34)C2)cc1C(F)(F)F,med_flex_hetero_sulfonyl
COc1cc(Cl)ccc1CC1NC(=O)C(C2CC(C)(C)C2)NC1=O,med_flex_carbo_amide
Cc1ccc(-c2nc(C(C)Oc3ccc(Br)cc3Cl)no2)cn1,med_flex_hetero_plain
COc1c(F)cccc1N(C)S(=O)(=O)c1ccc(F)c2ncccc12,med_flex_hetero_sulfonyl
O=C(NCC(O)c1ccc(Cl)c(F)c1)C1CC(c2c(F)cccc2F)=NO1,med_flex_carbo_amide
COCCOc1ccc(Cl)cc1S(=O)(=O)NC(=O)Cc1ccc(C)cc1,med_verylex_carbo_sulfonyl
COc1cccc(Cc2noc(Cc3cnn(-c4ccccc4)n3)n2)n1,med_flex_hetero_plain
CCNc1ccc(S(=O)(=O)C(F)F)cc1NC(=O)c1cnc2snc(C)c2c1,med_flex_hetero_sulfonyl
CC(C)[C@H](C(=O)Nc1ccncc1F)N1Cc2ccccc2C1=O,med_flex_hetero_amide
Cc1nc(-c2ccc(CCNC(=O)c3cccn(C)c3=O)s2)cs1,med_flex_hetero_amide
CC(C)(CNC(=O)c1cc(Cl)ccc1F)c1coc(-c2ccccc2)n1,med_flex_hetero_amide
Cc1cc(S(=O)(=O)NC(=O)C(C)Oc2ccccn2)cc(C)c1C,med_flex_hetero_sulfonyl
Cc1ccc(C(F)(F)F)cc1S(=O)(=O)Nc1cccnc1,med_flex_hetero_sulfonyl
O=C(NCCc1c[nH]c2c(Cl)cccc12)C(F)(F)c1cccnc1,med_flex_hetero_amide
Cn1cc([C@@H]2C[C@H]2NC(=O)CCc2cccc3ccccc23)cn1,med_flex_hetero_amide
CC1=C(C)CN(C(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)CC1,med_flex_hetero_amide
CCC1CN(C(=O)c2cc(-c3c[nH]c4ccccc34)[nH]n2)CC1N1CCOCC1,med_flex_hetero_amide
Cn1ncc(S(=O)(=O)Nc2cccc(Sc3ccccc3)c2)n1,med_flex_hetero_sulfonyl
O=C(Nc1c[nH]nc1-c1nccs1)[C@H]1C[C@](O)(c2cccc(Cl)c2)C1,med_flex_hetero_amide
CCc1nc2c(C(=O)N3CCOc4c(C)cc(C)cc43)ccnc2[nH]1,med_rigid_hetero_amide
Cn1cc(-c2nc3cc(F)ccc3n2C)c(C2CCC2)n1,small_rigid_hetero_plain
CC(C)Cc1ncc(C(=O)N2CCC(=O)N(C)c3ccccc32)s1,med_flex_hetero_amide
Cc1ccc(C(=O)NCc2cc(-c3ccccc3Cl)on2)cc1[N+](=O)[O-],med_flex_hetero_amide
OC(c1ccccc1)C1CCCN1Cc1coc(-c2ccccc2C(F)(F)F)n1,med_flex_hetero_acid
CCc1ccc(OCC(=O)NS(=O)(=O)c2csc(-c3ccccc3)n2)c(OC)c1,med_verylex_hetero_sulfonyl
CCCc1c(C(=O)OCc2nnc3n2CCCCC3)nnn1-c1cccc(Cl)c1,med_flex_hetero_plain
Cc1cccc(CN(C)C(=O)CCn2cc(C#N)c(=O)[nH]c2=O)c1C,med_flex_hetero_amide
CC1CCCCC1Nc1nnc(COCc2ccccc2)o1,med_flex_hetero_plain
CNC(=O)CN(Cc1cccc(C(F)(F)F)c1)C(=O)C(C)NC(=O)C1CCC1,med_verylex_carbo_amide
CC1(C)CCCC(C)(CNc2ncc(S(C)(=N)=O)cn2)C1,med_flex_hetero_sulfonyl
O=C(N1CCC(Cn2cncn2)CC1)C1(c2ccccc2F)CCCC1,med_flex_hetero_amide
CC(c1ccccc1C(F)(F)F)n1cc(S(N)(=O)=O)nn1,med_flex_hetero_sulfonyl
CCONC(=O)C(CC)n1nnc(-c2ccc(Cl)cc2)n1,med_flex_hetero_amide
O=C(CO)N1CCN(c2nc3ccccc3nc2N2CCCCC2)CC1,med_flex_hetero_amide
CC(N[C@@H](Cc1ccccc1)C(=O)N(C)c1ccccc1)c1cccnc1,med_verylex_hetero_amide
COc1ccccc1-c1cn(Cc2nc3c(o2)CCCC3)nn1,med_flex_hetero_plain
FC(F)(F)c1ccccc1-c1cn(CCc2ccccn2)nn1,med_flex_hetero_plain
c1ccc(Oc2ccnc(NC3CCOC(c4ccccc4)C3)n2)cc1,med_flex_hetero_plain
Cc1sc(-c2ccc3c(c2)OCO3)nc1-c1cn(CC2CCCN2)nn1,med_flex_hetero_plain
COC(=O)c1ccc(Cl)cc1-c1cn([C@H]2CC[C@H]2F)nn1,med_flex_hetero_plain
COc1ccc(CS(=O)(=O)CC(=O)N2CCCC2(C)C)c(C)n1,med_flex_hetero_sulfonyl
CC(C1Cc2ccccc2O1)N(C)C(=O)c1ccc(F)c(S(N)(=O)=O)c1,med_flex_carbo_sulfonyl
N#Cc1cc(C(F)(F)F)cc(N2CCCN(C3CC3)CC2)n1,med_rigid_hetero_plain
CCC(NC(=O)C(C)c1ccc(Br)cc1)c1cccc(S(N)(=O)=O)c1,med_flex_carbo_sulfonyl
O=C1c2ccccc2S(=O)(=O)N1Cc1ccccc1SC(F)F,med_flex_carbo_sulfonyl
COCC(C)(C)CN(Cc1ccn(C)n1)c1nc(C)c(C#N)s1,med_verylex_hetero_plain
CC(C(=O)NCc1ccc2ccoc2c1)c1ccc(Br)cc1,med_flex_hetero_amide
Cc1ccccc1C(C)NC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,med_flex_hetero_amide
CN(CCNC(=O)c1cnn(C)c1-c1ccccc1)C(=O)c1cnn(C)c1-c1ccccc1,med_verylex_hetero_amide
CSc1ccc(CN2C(=O)[C@@H]3CCCN3S2(=O)=O)cc1Cl,med_flex_carbo_sulfonyl
O=C(CSc1nncn1-c1cccc(Cl)c1)NCCOc1ccccc1,med_verylex_hetero_amide
COc1cc(C)ccc1NC(=O)C1CC2(C)CCCN2S1(=O)=O,med_flex_carbo_sulfonyl
CCc1cccc(CC)c1NC(=O)C(C)n1cc(CN2CCCC3(CC3)S2(=O)=O)nn1,med_verylex_hetero_sulfonyl
CN1CC(CNC(=O)c2ccc(=O)n(-c3ccc(F)cc3)c2)Cc2ccccc21,med_flex_hetero_amide
Cc1ccc(C(=O)Nc2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)c(C)n1,med_flex_hetero_amide
CN(C)c1ccc(-c2cn(Cc3ccccc3C#N)nn2)cc1,med_flex_hetero_plain
C[C@@H](CNC(=O)CCc1cncc2ccccc12)Oc1ccc(Cl)cc1,med_verylex_hetero_amide
CC(C)(CNC(=O)CCCOc1cccc(Cl)c1Cl)c1cccnc1,med_verylex_hetero_amide
Cc1[nH]c2ncnc(NC(=O)C(CCS(C)(=O)=O)c3ccccc3)c2c1C,med_flex_hetero_sulfonyl
CC1CCN(C(=O)NCC2CCN(c3ccccc3Cl)C2)CC1,med_flex_carbo_amide
CC(Cn1cc(COc2ncccn2)nn1)C1CCCCC1,med_flex_hetero_plain
CC(Oc1cccc(Br)c1)c1nnc(-c2cnn(C)c2)o1,med_flex_hetero_plain
Cn1nccc1N1CCCC(NC(=O)NC2CC(OC(C)(C)C)C2)C1=O,med_flex_hetero_amide
Cc1cc(-c2ccccc2)n(-c2ccc(C(=O)N(C)C)cc2)n1,med_flex_hetero_amide
COC(=O)c1ccccc1CNC(=O)c1nn[nH]c1C1CC1,med_flex_hetero_amide
Cn1cc(CNCCc2c(C(F)(F)F)[nH]c3ccccc23)cc1C#N,med_flex_hetero_plain
C[C@@H]1COC[C@@](CO)(CNS(=O)(=O)c2ccc(F)c3occc23)N1C,med_flex_hetero_sulfonyl
Cn1cccc1C1CCCN1C(=O)C1CC(=O)N(Cc2ccccc2)C1,med_flex_hetero_amide
c1ccc(COC2(c3nc(Cc4cnc(C5CC5)o4)no3)CCOCC2)cc1,med_verylex_hetero_plain
O=C(c1ncc2ccccn12)N1CCCC(n2ccc(C(F)(F)F)n2)C1,med_rigid_hetero_amide
O=S(=O)(NC1(C(F)(F)F)CC1)c1ccc(-n2cccn2)cc1,med_flex_hetero_sulfonyl
COc1c(Cl)cccc1C(=O)NCCc1cnn(-c2ccccc2)n1,med_flex_hetero_amide
CC(c1cccc(C#N)c1)N1CCN(C(=O)NC2CCCCC2)CC1,med_flex_carbo_amide
Cc1ccccc1CC(CO)CNC(CC(C)C)c1ccccn1,med_verylex_hetero_acid
Cc1occ(-c2ccccc2)c1C(=O)NC[C@]1(CO)COC[C@@H](C)N1C,med_flex_hetero_amide
O=C(Cc1c[nH]c2ccc(F)cc12)NCC1NCCc2sccc21,med_flex_hetero_amide
C[C@@H]1COC[C@@](CO)(CNC(=O)c2ccccc2-n2ccc(C3CC3)n2)N1C,med_flex_hetero_amide
CCC1C(=O)N(CC)CCN1S(=O)(=O)c1c(F)cc(OC)cc1F,med_flex_carbo_sulfonyl
O=C(c1ccccc1Br)N1CC(c2cn(-c3ccccc3)nn2)C1,med_flex_hetero_amide
CCC(C)(C)NC(C)C(=O)Nc1ccc(-n2cc(C#N)cn2)cc1,med_flex_hetero_amide
CCOC(=O)N1CSCC1C(=O)NC1CC=C(c2ccc(F)cc2)CC1,med_flex_carbo_amide
Cc1cccc(CC(NC(=O)c2nn[nH]c2C2CC2)C2CC2)c1,med_flex_hetero_amide
CC1CCCC1CC(=O)NCCC(O)(c1ncco1)C(F)(F)F,med_flex_hetero_amide
C[C@@H]1COC[C@@](CO)(CNS(=O)(=O)c2cnn3c2CCCC3)N1C,med_flex_hetero_sulfonyl
CCC(C)n1nc(NS(=O)(=O)c2c[nH]c(C(=O)N3CCCC3)c2)cc1C,med_flex_hetero_sulfonyl
O=C(Cc1cnn2ccccc12)N1CCCC(n2ccc(C(F)(F)F)n2)C1,med_flex_hetero_amide
O=c1n(CC2OCCO2)c2cccnc2n1-c1ccc(Cl)cc1,med_flex_hetero_amide
O=C(Cn1nc2n(c1=O)CCCC2)Nc1nnc(Cc2ccccc2)s1,med_flex_hetero_amide
COc1ccccc1C(C)(C)n1cc(C(C)(C)NS(C)(=O)=O)nn1,med_flex_hetero_sulfonyl
CCCCC(C)N(CCCC)C(=O)c1ccn2ccnc2n1,med_verylex_hetero_amide
COC(=O)c1ccc(NC(=O)Cc2sc(C)nc2-c2ccc(OC)cc2)cc1,med_flex_hetero_amide
O=S(=O)(c1cccc(F)c1)N1CCC(Oc2cc(F)cc(F)c2)C1,med_flex_carbo_sulfonyl
O=C(CSc1nnc(-c2cccs2)n1CC1CCCO1)Nc1ccc(F)cc1F,med_verylex_hetero_amide
CC(c1ccc(S(N)(=O)=O)cc1)N(C)C(=O)[C@H](C)Oc1ccc2ccccc2c1,med_flex_carbo_sulfonyl
CC1(C)CCC(NC(=O)CCc2cncs2)C(c2ccccc2)C1,med_flex_hetero_amide
CN(Cc1cc(F)cc(F)c1)C(=O)CCCc1ccc(-c2noc(=O)[nH]2)cc1,med_verylex_hetero_amide
CC(C)(C(=O)NCCN(C(=O)CC1CCC2CC12)C1CC1)S(C)(=O)=O,med_verylex_no_arom_sulfonyl
Cn1ncc(C(=O)NC2CCS(=N)(=O)c3ccc(F)cc32)c1Cc1ccccc1,med_flex_hetero_sulfonyl
O=C(Nc1cccc(Cn2cccn2)c1)c1ccc(-c2cc[nH]n2)s1,med_flex_hetero_amide
Cc1cc(C2CCCN2C(=O)Cc2nc(-c3ccco3)oc2C)no1,med_flex_hetero_amide
CCC(C)n1ncc(NC(=O)N2CCOCC2c2ccccc2)c1C,med_flex_hetero_amide
Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc4nc(N(C)C)oc4c3)c2)cc1,med_flex_hetero_amide
NC(=O)c1ccc(C(=O)N2CC(c3ccccc3)C3CCCC32)s1,med_flex_hetero_amide
CCc1nnc(CN2C[C@H](C)CC[C@H]2c2cccc(C)c2)o1,small_flex_hetero_plain
O=C(NC(CO)C1CCC1)c1nnc2c(F)cccc2c1O,med_flex_hetero_amide
O=C(CC1CCCC1)N1CCC(Nc2nnc(-c3ccccc3)o2)C1,med_flex_hetero_amide
CCSc1cccc(Cn2nnnc2N(C)CC2COCCO2)c1,med_verylex_hetero_plain
c1ccc(Nc2noc(-c3ccnc(C4CCCC4)n3)n2)cc1,med_flex_hetero_plain
O=S(=O)(Nc1cnc(C2CC2)nc1)c1cccc2c1COC2,med_flex_hetero_sulfonyl
CCc1cc(NC(=O)c2cnn(C)c2C(F)(F)F)ccc1F,med_flex_hetero_amide
CCN(CC(=O)Nc1ccccc1OC)CC1CCC2(COC2)O1,med_verylex_carbo_amide
CCCC1(CCC)CCCN1C(=O)CCc1cnccn1,small_verylex_hetero_amide
CCC(CC)CN(CC)C(=O)c1cn(C(F)(F)CO)nn1,med_verylex_hetero_amide
N#Cc1ccccc1OCc1cn(CCc2ccccc2)nn1,med_flex_hetero_plain
C=C(C)C1OCCC1CNC(=O)C1CCCCN1C(=O)c1cccs1,med_flex_hetero_amide
CN1CCCCC(N(C)C(=O)Cc2ccc3c(c2)OCO3)C1=O,med_flex_carbo_amide
COc1ccc2c(c1)OC(C)(C)CN(C(=O)c1ccc(C)c(C)n1)C2,med_rigid_hetero_amide
O=S(=O)(N[C@H]1C[C@H]2CC[C@@H]1O2)c1cn(-c2ccccc2)nn1,med_flex_hetero_sulfonyl
Cc1ccc(Cn2nnc(C3(C(F)(F)F)CCCN3)n2)cc1C,med_flex_hetero_plain
CC1(NC(=O)c2cccc(C3(C)NC(=O)NC3=O)c2)CC=CCC1,med_flex_carbo_amide
N#Cc1cc(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)nc2ccccc12,small_rigid_hetero_amide
Cc1cc2ccccc2n1CC(=O)Nc1cccc(N2C(=O)CN(C)C2=O)c1,med_flex_hetero_amide
Cc1cc(O)n2ncc(C(=O)NC(C)CCc3ccccc3F)c2n1,med_flex_hetero_amide
Cc1cc(=O)c(C(=O)NC2c3ccccc3CCC2C(C)C)c[nH]1,med_flex_hetero_amide
Cc1oc(-c2cnn(C)c2)nc1C(=O)NC1(C)CC=CCC1,med_flex_hetero_amide
O=C(NCCc1ccc(C(F)(F)F)cn1)c1noc2c1CCCC2,med_flex_hetero_amide
CCc1cccc2ccc(C(=O)NCC34CCCC(C3)C(=O)N4)nc12,med_flex_hetero_amide
COc1ccc(C2(NC(=O)C3Cc4ccccc43)CC2)cc1,small_flex_carbo_amide
COc1cccc2c1CCCCN2C(=O)c1cc2ncccc2o1,med_rigid_hetero_amide
Cn1nccc1S(=O)(=O)Nc1cccc(Cl)c1N1CCOCC1,med_flex_hetero_sulfonyl
O=C(c1sccc1C1CC1)N1CCC(C(=O)N2CCCCC2)CC1,med_flex_hetero_amide
COc1cc(OC)nc(C(=O)N2CCCCc3cccnc32)n1,med_flex_hetero_amide
CC(C)(NC(=O)Nc1c2c(nn1-c1ccccc1)CCC2)c1nccs1,med_flex_hetero_amide
CC(=O)N1CCCN(C(=O)NCc2cnccc2C(C)(C)C)CC1,med_rigid_hetero_amide
Cc1nc(-c2ncccn2)sc1C(=O)N1CCCCCO1,med_rigid_hetero_amide
O=C(Nc1ccc(-n2cc[nH]c2=O)cc1)c1cc(-c2ccccc2)n(-c2ccccn2)n1,med_flex_hetero_amide
COCC(Oc1cc(F)cc(F)c1)C(=O)NCC(C(=O)N1CCOCC1)c1ccccc1,med_verylex_carbo_amide
CS(=O)(=O)Nc1cncc(C(=O)NCCOc2ccccc2-c2ccccc2)c1,med_verylex_hetero_sulfonyl
O=C(CN1CCC(F)(F)C(CO)C1)Nc1ccc2c(c1)CCC2,med_flex_carbo_amide
CS(=O)(=O)[C@@H]1CCCC[C@H]1NC(=O)c1cc2cc(Cl)sc2[nH]1,med_flex_hetero_sulfonyl
Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1,med_rigid_hetero_amide
O=C1Nc2ccccc2CCC1NC(=O)N1Cc2cc(F)c(F)cc2C1,med_rigid_carbo_amide
CC1(C)CCCC(CNC(=O)c2ccccc2-n2cccn2)O1,med_flex_hetero_amide
Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21,med_rigid_hetero_amide
O=C(NC1CC(F)(F)C1)c1cnc(Cc2ccccc2F)s1,med_flex_hetero_amide
CC(C(=O)NC(Cc1csc2ccccc12)C(=O)O)c1ccccc1,med_flex_hetero_amide
O=C(NC(c1cccc(Cl)c1)C1CCCCC1)c1ccc(=O)[nH]n1,med_flex_hetero_amide
CC1Cc2ccccc2N1CCNC(=O)c1cc(C(F)(F)F)c[nH]c1=O,med_flex_hetero_amide
Cc1cc(C)n(C(C)C(=O)NC2CCN(C(=O)CCc3ccccc3)CC2)n1,med_flex_hetero_amide
Cc1ccccc1C(NC(=O)c1nccnc1C)C(C)(C)C,small_flex_hetero_amide
Cc1ccc(S(=O)(=O)NC(=O)c2c(-c3ccc(C(F)(F)F)cc3)noc2C)cc1,med_flex_hetero_sulfonyl
COC(=O)c1cc2c(n1C)CCN(C(=O)c1cccc3[nH]c(=O)n(CC(C)(C)C)c13)C2,med_flex_hetero_amide
COCC1(C)CCN(CC(=O)Nc2nc3c(s2)CCCC3)CC1,med_flex_hetero_amide
Cc1cc(C)cc(N(CCC#N)C(=O)c2cn3ncccc3n2)c1,med_flex_hetero_amide
CC(C)CN(Cc1cccc(F)c1)C(=O)CCc1cncnc1,med_verylex_hetero_amide
O=C(Nc1cccc2[nH]ccc12)C1CCCN1C(=O)Cc1ccccc1,med_flex_hetero_amide
Cc1[nH]cnc1C(=O)NC(c1c[nH]c2cccc(F)c12)C(F)(F)F,med_flex_hetero_amide
CN1CCc2ccc(NC(=O)Cc3cccc(F)c3F)cc2C1=O,med_flex_carbo_amide
Cc1cc2ccccc2n1CC(=O)N1CCNC(=O)C1c1ccccc1,med_flex_hetero_amide
COc1ccc(F)cc1CC(=O)NC(C)C1(N2CCOCC2)CCCC1,med_flex_carbo_amide
Cc1nnsc1C(=O)NC1CCCC1c1ccccc1C(F)(F)F,med_flex_hetero_amide
Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1,med_flex_hetero_amide
CN(C)c1cccc(CNC(=O)c2cc3ccccc3c(=O)o2)n1,med_flex_hetero_amide
CN(C)c1nccc(CNC(=O)c2cccc3ccccc23)n1,med_flex_hetero_amide
NC(=O)COc1cccc(C(=O)Nc2cccc3cccnc23)c1,med_flex_hetero_amide
C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1,med_flex_hetero_amide
Cc1[nH]c2ccnn2c(=O)c1CC(=O)N1CCC(C)c2cccc(O)c21,med_rigid_hetero_amide
Cc1nc(S(=O)(=O)Nc2cnn(C(C)C)c2)c(-c2ccccc2)o1,med_flex_hetero_sulfonyl
CC(C)(C)C1CN(C(=O)c2ccc(C(N)=O)nc2)c2ccccc21,med_rigid_hetero_amide
Cc1nc(C)c(C(=O)NC(C)(c2ccc(Br)cc2)C(C)C)o1,med_flex_hetero_amide
Cc1ccc(C#N)cc1S(=O)(=O)N1CCOC(C2CCC2)C1,med_flex_carbo_sulfonyl
CCc1cccc(S(=O)(=O)NC2CCCN(CC(F)(F)F)C2=O)c1,med_flex_carbo_sulfonyl
Cc1ccc(-c2noc(C3(C#N)CCOCC3)n2)cc1Cl,med_rigid_hetero_plain
Cc1ccc(-c2nnc(SCCN3CCC(F)(F)CC3)o2)cc1,med_flex_hetero_plain
CNC(=O)c1ccc(OC)c(NC(=O)C2Cc3cc(Cl)ccc3O2)c1,med_flex_carbo_amide
CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1,med_flex_hetero_sulfonyl
NC(=O)c1ccccc1NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1,med_flex_hetero_amide
COCC(=O)N1CCc2cc(NS(=O)(=O)c3cccc(OC)c3)ccc21,med_flex_carbo_sulfonyl
Cn1cc(-c2ccccc2CNC(=O)N[C@H]2c3ccccc3C[C@H]2O)cn1,med_flex_hetero_amide
O=C(Nc1cnn(Cc2ccncc2)c1)C1(c2ccccc2)CCCN1,med_flex_hetero_amide
CC(C)c1cc(C(=O)NCc2cccc(N3CCOCC3)n2)on1,med_flex_hetero_amide
Cc1n[nH]c(C(C)C)c1C(=O)NC1CCC(Cc2ccccc2)C1,med_flex_hetero_amide
COc1cc2c(=O)n(CC(=O)Nc3ccccc3Cl)cnc2cc1F,med_flex_hetero_amide
CC(C(=O)NC(N)=O)N1CCCC(Nc2ccccc2)C1,small_flex_carbo_amide
CCOc1cc(C)nc(N2CCN(C(=O)c3ccn(-c4ccccc4)n3)CC2)n1,med_flex_hetero_amide
